id,run_id,source,title,url,normalized_url,snippet,publisher,published_at,resolved_url,created_at,ever_queued,publisher_url
article_1773771569736_3,run_202603171819263,google_news,"HoverAir X1 Pro, Pro Max drones get smarter winter tracking - DroneDJ",https://news.google.com/rss/articles/CBMib0FVX3lxTE9uNTFiMjFpNDlBWll5OUlodzZBUHEyODJ2dHNnenJLSS10TXBsbkhyQVRIWVNWX2pJWHNweUxtNFhiZDdIWW9UdDFjQXFaQUJGQUU1dEluWS1jSlBlcDdXMDF0OWNHbW9HaUZTb2ZzMA?oc=5,news.google.com/rss/articles/cbmib0fvx3lxte9untfimjfpndlbwll5oulodzzbuheyodj2dhnnenjlss10txbsbkhyqvriwvnwx2pjwhnweuxtnfhizddiww9uddfjqxfaqujgquu1deluws1jslblcddxmdf0ownhbw9hauztb2zzma,null,DroneDJ,2026-02-03 08:00:00+00,null,2026-03-17 18:19:29.736+00,false,null
article_1773771569736_4,run_202603171819263,google_news,BVLOS: The Future of Commercial Drone Ops [New for 2026] - UAV Coach,https://news.google.com/rss/articles/CBMiSkFVX3lxTE9acGZIZ1c1eG91ZGViX0JLaXB2Ym5VQXQ3NG02MkE0VmlNMGpVSjNhRV9ZbV9MQ1FWS2dpMHhLLXRPN09xMTdxekJB?oc=5,news.google.com/rss/articles/cbmiskfvx3lxte9acgziz1c1eg91zgvix0jlaxb2ym5vqxq3ng02mke0vmlnmgpvsjnhrv9zbv9mq1fws2dpmhhllxrpn09xmtdxekjb,null,UAV Coach,2026-02-03 08:00:00+00,null,2026-03-17 18:19:29.736+00,false,null
article_1773771569736_6,run_202603171819263,google_news,Ondas Optimus Drone Joins DCMA Blue UAS Cleared List - uasweekly.com,https://news.google.com/rss/articles/CBMijwFBVV95cUxPeDUtbUx4RFB1RTB2ZHhsSEcyR2lKOEttbXBfZHA1MnQ3X1hIWXA2SW5IYVR1UzBtUWVSZzFxR1RJUGRQQjRjMUF3eC1zeGlUTnhtc0xaR3dfRjA5Z2QyekVDVkpJSW56V2VTQm1yc29QclNTdVQ0Q2NjazEtU0lmTGRFMFl5UWRNRF9FNGhaOA?oc=5,news.google.com/rss/articles/cbmijwfbvv95cuxpedutbux4rfb1rtb2zhhssecyr2lkoettbxbfzha1mnq3x1hiwxa2sw5iyvr1uzbtuwvszzfxr1rjugrqqjrjmuf3ec1zeglutnhtc0xar3dfrja5z2qyekvdvkpjsw56v2vtqm1yc29qclntdvq0q2njazetu0lmtgrfmfl5uwrnrf9fnghaoa,null,uasweekly.com,2026-02-02 08:00:00+00,null,2026-03-17 18:19:29.736+00,false,null
article_1773771569736_2,run_202603171819263,google_news,AVSS Completes First Live Avalanche Drone Testing In Jasper National Park - DroneXL.co,https://news.google.com/rss/articles/CBMia0FVX3lxTE83amFtZXd2eFR4YzlvOERkRHNLN2RsQXhrN1hTd0g1cERQRGxKSzVBUlR2bG44aDdXNXduclhkMlVwUmJfMEkwVnFpMnBNYzhaenNNNkRsOUozck5GWWNocERVWWRnMF92cUkw?oc=5,news.google.com/rss/articles/cbmia0fvx3lxte83amftzxd2efr4yzlvoerkrhnln2rsqxhrn1htd0g1cerqrgxkszvbulr2bg44addxnxduclhkmlvwumjfmekwvnfpmnbnyzhaennnnkrsouozck5gwwnocervwwrnmf92cukw,null,DroneXL.co,2026-02-05 08:00:00+00,https://dronexl.co/2026/02/05/avss-avalanche-drone-testing/,2026-03-17 18:19:29.736+00,false,null
article_1773771569736_11,run_202603171819263,google_news,Ondas (ONDS) stock drops premarket after Rotron Aero deal — what investors are watching next - TechStock²,https://news.google.com/rss/articles/CBMirgFBVV95cUxQMG5keVNGUm94a1c4YklsZEItblk4MWFwdGJPWGZtZm1jU0FOVE5JVzJjemUtcEJTbU5CZHB5TEJockhRRVdmX1BUc3ZvRFl5SkpEVUtTdkE3S1c4Y2xWaUlFeUctOWVLZWpYUGJYZzV4cWVOSm5hTXVuaGJwSmZURHZmQzFaWnNZeGJQTEdGLUNPZFFFTURXS3RiUHpia0FNc0VSV0Rfb1k5dU5kWUE?oc=5,news.google.com/rss/articles/cbmirgfbvv95cuxqmg5kevngum94a1c4yklszeitblk4mwfwdgjpwgztzm1ju0fove5jvzjjemutcejtbu5czhb5tejockhrrvdmx1buc3zvrfl5skpevuttdke3s1c4y2xwaulfeuctowvlzwpyugjyzzv4cwvosm5htxvuagjwsmzurhzmqzfawnnzegjqtedglunpzfffturxs3riuhpia0fnc0vsv0rfb1k5du5kwue,null,TechStock²,2026-02-02 08:00:00+00,https://ts2.tech/en/ondas-onds-stock-drops-premarket-after-rotron-aero-deal-what-investors-are-watching-next/,2026-03-17 18:19:29.736+00,false,null
article_1773771569736_10,run_202603171819263,google_news,Teledyne FLIR Defense wins $17.5 million Swiss contract to supply Black Hornet 4 nano-drones for armored vehicle ops - Defence Industry Europe,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQaEF1dDZEUDJtbjMxNzZrSm14SjQxY2VMMXQ3Zm9TaE4wZUJaVVl4Z3dXOUFLcG1tT1FPNVdFZlVzdVhTMFhibE9NSXlMYkhiQm5iN0tCeFN5YnBEWjJHUkNxaUlnbDFXRndBRm13LXdoSDhCYUI5Ykx5bmM1bTE0YThzVHE4dlNtaGZtamVLcVcwLVZmM20zUjh2eWs2U21IUFRyUzIzbjFfRzdOU3lkRDVIUlJjdnpaR0RVb1JzaTFrSHVVcFg1SkNDQlFJVXg5WVNmYlZKcGNhMVJW?oc=5,news.google.com/rss/articles/cbmi3afbvv95cuxqaef1ddzeudjtbjmxnzzrsm14sjqxy2vmmxq3zm9tae4wzujavvl4z3dxouflcg1tt1fpnvdfzlvzdvhtmfhibe9nsxlmykhiqm5in0tcefn5ynbewjjhuknxaulnbdfxrndbrm13lxdosdhcyui5ykx5bmm1bte0ythzvhe4dlntagztamvlcvcwlvzmm20zujh2ews2u21iufryuzizbjffrzdou3lkrdviuljjdnpar0rvb1jzatfrshvvcfg1skndqlfjvxg5wvnmylzkcgnhmvjw,null,Defence Industry Europe,2026-02-02 08:00:00+00,https://defence-industry.eu/teledyne-flir-defense-wins-17-5-million-swiss-contract-to-supply-black-hornet-4-nano-drones-for-armored-vehicle-ops/,2026-03-17 18:19:29.736+00,false,null
article_1773771693519_9,run_202603171821305,google_news,Ohio state launches integrated first responder drone programme with nine agencies - Unmanned airspace,https://news.google.com/rss/articles/CBMiygFBVV95cUxPdVhmS2x2QjhPejNoVDRpUTcyLUE3YXd4YlJVd29sUTRFSkhndnBVTGJVcHYzaW5qVDJzWGNKWjdfVk1iX1J5cUQ1UHlGcVM0d3VqSzdXajAzMWNJMm5Ud1RhMGs5SG0tZm1jNjJ3d1VQMTNhR2Vyejc2X1l5dHF5SG5YTmxfWkZqOWRsNDI0VnVnQVEzVFlrdVQwTjFTdkpWbU9CWmFncW5WZ3p3N19nWm5ONEJEQk9jc09ENVhnUFpZWlRkRUlDYXJR?oc=5,news.google.com/rss/articles/cbmiygfbvv95cuxpdvhms2x2qjhpejnovdrputcylue3yxd4yljvd29sutrfskhndnbvtgjvchyzaw5qvdjzwgnkwjdfvk1ix1j5cuq1uhlgcvm0d3vqszdxajazmwnjmm5ud1rhmgs5sg0tzm1jnjj3d1vqmtnhr2vyejc2x1l5dhf5sg5ytmxfwkzqowrsndi0vnvnqvezvflrdvqwtjftdkpwbu9cwmfncw5wz3p3n19nwm5onejeqk9jc09envhnufpzwlrkruldyxjr,null,Unmanned airspace,2026-02-11 11:53:24+00,null,2026-03-17 18:21:33.519+00,false,null
article_1773771693519_10,run_202603171821305,google_news,Brooklyn Navy Yard denies it ended company’s lease for selling drones to Israel - JNS.org,https://news.google.com/rss/articles/CBMioAFBVV95cUxOZ3VnY0FFMTloblNBMUJvSmdmMWd0VG1fUGFTeDBEWm1WT3ltRGMxcHlOMFdBa215UzlwYzVLamVwd0lFeTdZX1o1NWVlWDJucm9UR3pzQVFlSnFGWThBNWxJQlViUV9mUVl3dkkxV0p4a0otSlZzUzZTSFR0QzJoQTRtUTAxUTkzT29MMmFBVUZNeUF6cDlUTmF2ZlNHYkpT?oc=5,news.google.com/rss/articles/cbmioafbvv95cuxoz3vny0ffmtloblnbmujvsmdmmwd0vg1fugftedbewm1wt3ltrgmxchlomfdba215uzlwyzvlamvwd0lfetdzx1o1nwvlwdjucm9ur3pzqvflsnfgwthbnwxjqlviuv9muvl3dkkxv0p4a0otslzzuzztsfr0qzjoqtrtutaxutkzt29mmmfbvuzneuf6cdlutmf2zlnhykpt,null,JNS.org,2026-02-13 08:00:00+00,null,2026-03-17 18:21:33.519+00,false,null
article_1773771693519_11,run_202603171821305,google_news,Ohio Advances Nation’s First Statewide Drone First Responder Program: LPD Among Nine Public Safety Agencies Selected - WKTN,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQNWg2VWpxUWxxSzAtbFRQLVFFVHBmTnFUMEd2bk83RGE5X29NZGc5ei10WUR0Q3JaTFJnQ25jQkxTV2Jzeml3X2Job1cyUDJpaFhyRkZLc0VVUm5oejJNQldYazNmSlVoY192QmtrbEpfU2dNMTRpVVpGQU42UkVpUk9qcUw2ZC1mcHFQaFFhQV95MGpzNmRjaHhDdnV3UGV3SDNuVk4tQ0NGS2JQeWxPZlh2NGNYcFpzMko5RWdUVnlGc19xeFZzRjVhTHhHRl9oY1k4?oc=5,news.google.com/rss/articles/cbmi0wfbvv95cuxqnwg2vwpxuwxxszatbfrqlvffvhbmtnfumed2bk83rge5x29nzgc5ei10wur0q3jatfjnq25jqkxtv2jzeml3x2job1cyudjpafhyrkzlc0vvum5oejjnqldyaznmslvoy192qmtrbepfu2dnmtrpvvpgqu42ukvpuk9qcuw2zc1mchfqaffhqv95mgpznmrjahhddnv3ugv3sdnuvk4tq0ngs2jqewxpzlh2ngnycfpzmko5rwduvnlgc19xefzzrjvhthhhrl9oy1k4,null,WKTN,2026-02-09 08:00:00+00,null,2026-03-17 18:21:33.519+00,false,null
article_1773771693519_5,run_202603171821305,google_news,Regulatory Clearance in Brazil Supports DJI’s Automated Drone Expansion - TipRanks,https://news.google.com/rss/articles/CBMiugFBVV95cUxOT1hkZFNscjcwVmlDQ19zdFFQMDdHU0VuMHVBU1NFalZNNzNGczZsTmEzWWNCc0VXNGtOalQtdTFBWFpfOTF2M1NDcl90NzctWk81dEtNQTh5aFNMMW1hcnNoSVVsTTFNTHk0S0poOFdTXy1wT1cySUlwazFyaHlBSnpma2lHdENvTjdqSnlSdUN5aUdnR0huZDVGOUlIQng1R1BxZ2hMdkMwdlA5blIwM19qTFliOTNQYXc?oc=5,news.google.com/rss/articles/cbmiugfbvv95cuxot1hkzfnscjcwvmldq19zdffqmddhu0vumhvbu1nfalznnzngczzstmezwwncc0vxngtoalqtdtfbwfpfotf2m1ndcl90nzctwk81detnqth5afnmmw1hcnnosvvsttfnthk0s0poofdtxy1wt1cysulwazfyahlbsnpma2lhdenvtjdqsnlsdun5audnr0huzdvgouliqng1r1bxz2hmdkmwdla5bliwm19qtfliotnqyxc,null,TipRanks,2026-02-13 08:00:00+00,https://www.tipranks.com/news/private-companies/regulatory-clearance-in-brazil-supports-djis-automated-drone-expansion,2026-03-17 18:21:33.519+00,false,null
article_1773771693519_6,run_202603171821305,google_news,DJI starts a big sales event for DJI ROMO - PR Newswire UK,https://news.google.com/rss/articles/CBMioAFBVV95cUxNc0hCR2tPMkQyd2RKZzJYLXB1QTlHQTFXSi01b0RINDJZeFhNWUcybDhMVmE3MDlCcmNPUFEtbTFQTmdheWdfU3RJSmhLTVMwV25SX1FyY1BpMkg0Znhpa0xkelBadXh3OWZXclJZb1J5SWhjR3JXdFZoU2FUWFNmaXVPa1UyZEFkbllQcWFtUkw5M2VLb00zeDFZOXNSRTlT?oc=5,news.google.com/rss/articles/cbmioafbvv95cuxnc0hcr2tpmkqyd2rkzzjylxb1qtlhqtfxsi01b0rindjzefhnwucybdhmvme3mdlccmnpufetbtfqtmdhewdfu3rjsmhltvmwv25sx1fyy1bpmkg0znhpa0xkelbadxh3owzxcljzb1j5swhjr3jxdfzou2fuwfnmaxvpa1uyzefkbllqcwftukw5m2vlb00zedfzoxnsrtlt,null,PR Newswire UK,2026-02-12 08:00:00+00,https://www.prnewswire.co.uk/news-releases/dji-starts-a-big-sales-event-for-dji-romo-302686120.html,2026-03-17 18:21:33.519+00,false,null
article_1773771693519_1,run_202603171821305,google_news,Security Drones: An In-Depth Guide [New for 2026] - UAV Coach,https://news.google.com/rss/articles/CBMiTkFVX3lxTE1lbnEwdDR6S0VvTGdsVjdIMVFGSnRCVWNNeDQzQm9ZMG1GT01CUjhRRDRQTjJJSjBYdmg4Q0V1ZUs5ejg1aGFFWkowMUNTUQ?oc=5,news.google.com/rss/articles/cbmitkfvx3lxte1lbnewddr6s0vvtgdsvjdimvfgsnrcvwnnedqzqm9zmg1gt01cujhrrdrqtjjjsjbydmg4q0v1zus5ejg1agffwkowmuntuq,null,UAV Coach,2026-02-12 08:00:00+00,https://uavcoach.com/security-drones/,2026-03-17 18:21:33.519+00,false,null
article_1773771693519_8,run_202603171821305,google_news,Unmanned Aerial Vehicle (UAV) Drones Market Trends and Forecast - Precedence Research,https://news.google.com/rss/articles/CBMijwFBVV95cUxNT1ZTUHFPNTdhaFNSQ2pVUzdvV1Y1anJyRGVfV3RETlhWR20xRWdzOGYwZFpyNFhmMnFRdDJObGN3dmh5WDE5SFhFNzFCM1VsY28yN3haTWJxX3N2RC1PUHBsZTY2VnpGdF9yVHkyRXFORW5fWmV0M1pDcjFtTkxaNVNhcjRHVWloSEhPdEpObw?oc=5,news.google.com/rss/articles/cbmijwfbvv95cuxnt1ztuhfpntdhafnsq2pvuzdvv1y1anjyrgvfv3retlhwr20xrwdzogywzfpynfhmmnfrddjobgn3dmh5wde5sfhfnzfcm1vsy28yn3hatwjxx3n2rc1puhbszty2vnpgdf9yvhkyrxforw5fwmv0m1pdcjfttkxanvnhcjrhvwlosehpdepobw,null,Precedence Research,2026-02-11 08:00:00+00,https://www.precedenceresearch.com/press-release/unmanned-aerial-vehicle-drones-market,2026-03-17 18:21:33.519+00,false,null
article_1773771693519_13,run_202603171821305,google_news,Revenue rockets for RocketDNA - Kalgoorlie Miner,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNM0lWcmNYMk5vRVBaNktrTVNkSkh5N0w5ckFMdER4RkpzQW1WZ1ViaGxRdGN0NXBpYkZ2QWVNTFdQaGlQcFhlUEFTcTRPaTdhaW51dHhOaTN2ZEN0QnR3enVobnJhbHJCU3hCdHdKdHRXeVhQcEpmR21SWkJrN2llNDdGeDdvOVRHRG9SSlBqSDZqbWM1QndaZnU4TUx6d1VuTEhVQU8xcm52SnZseWxXcTQzMXJaQWxlVXg2MV8yT2Ntd19OQ0lYeHI0Z2ZieDF2NjBtM3dBdjVyX050?oc=5,news.google.com/rss/articles/cbmi3afbvv95cuxnm0lwcmnymk5vrvbanktrtvnkskh5n0w5ckfmder4rkpzqw1wz1viagxrdgn0nxbpykz2qwvntfdqaglqcfhlueftctrpatdhaw51dhhoatn2zen0qnr3envobnjhbhjcu3hcdhdkdhrxevhqcepmr21swkjrn2llnddgeddvovrhrg9sslbqsdzqbwm1qndaznu4tux6d1vutehvqu8xcm52snzsewxxctqzmxjaqwxlvxg2mv8yt2ntd19oq0lyehi0z2ziedf2njbtm3dbdjvyx050,null,Kalgoorlie Miner,2026-02-11 08:00:00+00,https://www.kalminer.com.au/news/regional/revenue-surge-in-latest-quarter-for-drone-based-data-company-with-goldfields-mine-contracts-c-21600278,2026-03-17 18:21:33.519+00,false,null
article_1773771747087_4,run_202603171822235,google_news,SkyMul is revolutionizing remote concrete work with drone technology - Equipment Journal,https://news.google.com/rss/articles/CBMisgFBVV95cUxNYURBbl9WbWFDSjhiNUM5SmV2Q3h0ek16bnlRVDZOdy1kUnA4MW5XMjItSXYtSlJHVk9ndUtwZF96NURqUEJSdXRETG1mQ25CNHQ3VGhicVNSVF9RUzVrNllIVTJ1dHZUQUhBWU1oVzlTeHkyZGlsWVdGaVA3ZW5odXgtcEI1bEFZWVFST3Jzakc1NkZKSTVjNXVSNmZzc1JDRHJabGlJbjZHZTRNb0haODZR0gG3AUFVX3lxTFBVbUg4cmRrN2VyeGp0VUIwdGZIdUtYMk5SQi1LdGd0Q1Z2QklWMkswQnJYaDg4ZlVvU1JjRmdhdUhfeEcwWTcwUTFTYkNUMDd0ZkhodVU5ZTVxeXBreks0RzRGVEkxazFHNkJnQnRaSjJ2OVNDeGJkWmZ2dVFWemsyeDRGLUMyOXBIb3BQX1cydGE4OVk3RUVFb3VOUmF6SU11S19IZC1Id056b0plZklJQ1ZBZVlDcw?oc=5,news.google.com/rss/articles/cbmisgfbvv95cuxnyurbbl9wbwfdsjhinum5smv2q3h0ek16bnlrvdzody1kuna4mw5xmjitsxytsljhvk9ndutwzf96nurquejsdxretg1mq25cnhq3vghicvnsvf9ruzvrnllivtj1dhzuquhbwu1ovzltehkyzglswvdgava3zw5odxgtcei1befzwvfst3jzakc1nkzkstvjnxvsnmzzc1jdrhjabgljbjzhztrnb0haodzr0gg3aufvx3lxtfbvbug4cmrrn2vyegp0vuiwdgzidutymk5sqi1ldgd0q1z2qklwmkswqnjyadg4zlvvu1jjrmdhduhfeecwwtcwutftyknumdd0zkhodvu5ztvxexbreks0rzrgvekxazfhnkjnqnrasjj2ovndegjkwmz2dvfwemsyedrglumyoxbib3bqx1cydge4ovk3ruvfb3voumf6su11s19izc1id056b0plzkljq1zbzvldcw,null,Equipment Journal,2026-02-18 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_5,run_202603171822235,google_news,Police drone team could soon hit the skies above Edinburgh in a bid to prevent crime - The Herald,https://news.google.com/rss/articles/CBMilAFBVV95cUxQYm9mV2dRWUlDaVJsUGEyWGViNldueVRZZ0pEVGY0UTZsbWkwWTNQaUY2aGNkTEFtMU8wVGxZalQ2ZnlhREZVSjVNMEt5QlpZc2xVT0J0RVhnb0h5N3dYME01Uk5sdkU0cUJ3dTl1M2lrYV9EMjZmRk9XOVQ4UXRBNFZveGVId1JZVVdLWHkxaHZsOTE2?oc=5,news.google.com/rss/articles/cbmilafbvv95cuxqym9mv2drwuldavjsugeywgvinlduevrzz0pevgy0utzsbwkwwtnqauy2agnkteftmu8wvgxzalq2znlhrezvsjvnmet5qlpzc2xvt0j0rvhnb0h5n3dyme01uk5sdku0cuj3dtl1m2lryv9emjzmrk9xovq4uxrbnfzvegvid1jzvvdlwhkxahzsote2,null,The Herald,2026-02-17 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_6,run_202603171822235,google_news,Police to set up 'permanent drone teams' in two major Scottish cities - Thenational Scot,https://news.google.com/rss/articles/CBMimAFBVV95cUxNb3FBNm1uWXFjQjBCTzNkajRHMmtWV3k4YlcyU25nZjRVNk16Z2l1SWNROWRDQkRnLVpWUWZTRTVLcHVUSVo0cXprRjRBOUVEc0RQS2JYSFVPWlprV2lwSzluOFZfUGdESWY2eW5rY1RMUldWNC1id0kybnRsTmtnRjVZUVUxR0tfZnVDUTkxazFYZFJ2MXB1Tw?oc=5,news.google.com/rss/articles/cbmimafbvv95cuxnb3fbnm1uwxfjqjbctznkajrhmmtwv3k4ylcyu25nzjrvnk16z2l1swnrowrdqkrnlvpwuwztrtvlchvusvo0cxprrjrbouvec0rqs2jysfvpwlprv2lwszluofzfugdeswy2ew5ry1rmuldwnc1id0kybnrstmtnrjvzuvuxr0tfznvdutkxazfyzfj2mxb1tw,null,Thenational Scot,2026-02-17 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_8,run_202603171822235,google_news,New downtown courthouse drone station approved for Bend police operations - Central Oregon Daily,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPaHloZVotdlBPMHUxVFNWU0x2cnJTcUl1dy1CLVpjOTVXV3N6R3pTdGJFN0tyQnJnZEpLYjQ0TmhRSjJpOWV5MlZXSFdMWnBLbk8yVU45YzRfMW1UNUNfOUp4TGpCVXNfZ2NzbkIxazVMT2ZfZ3M4T1dlc1JvQWJKa0JqeUVyMjlxY0dlMWdWeDRwWXU0ZTVFRFdpLTdxNk9pU20tM1pIaXZTdXg0NmpfYlQ5eWFRV09FZk1YQ3pDblN1U2hLcHlEN0RITFVNZ2pi?oc=5,news.google.com/rss/articles/cbmi0afbvv95cuxpahlozvotdlbpmhuxvfnwu0x2cnjtcul1dy1clvpjotvxv3n6r3ptdgjfn0tyqnjnzeplyjq0tmhrsjjpowv5mlzxsfdmwnblbk8yvu45yzrfmw1ununfoup4tgpcvxnfz2nzbkixazvmt2zfz3m4t1dlc1jvqwjka0jqeuvymjlxy0dlmwdwedrwwxu0ztvfrfdpltdxnk9pu20tm1piaxztdxg0nmpfylq5ewfrv09fzk1yq3pdbln1u2hlchlen0ritfvnz2pi,null,Central Oregon Daily,2026-02-19 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_9,run_202603171822235,google_news,Bend police to launch drones from county courthouse roof - bendbulletin.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxOOHlKR010cVlLc1g5Skh3Wm9jWWRpX0Z2eUo3dzRNNWNVc2k4eFBwblFGaU1JWXFFVTkybkJXSFdfbGd4SVgweGZBSTF2NUFROFFGUWxFQXNZT3JmUktKWVF1eWNIdzlLTjhYQlR2LU1IZ3ZJa1ppZUZYanY2RUtaVVhZR2pBMWZ1QjVoUEx1clRQR1Q5bUlNSg?oc=5,news.google.com/rss/articles/cbmimafbvv95cuxoohlkr010cvllc1g5skh3wm9jwwrpx0z2euo3dzrnnwnvc2k4efbwblfgau1jwxffvtkybkjxsfdfbgd4svgwegzbstf2nufroffguwxfqxnzt3jmuktkwvf1ewnidzlltjhyqlr2lu1iz3zja1ppzuzyany2rutavvhzr2pbmwz1qjvouex1clrqr1q5bulnsg,null,bendbulletin.com,2026-02-19 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_11,run_202603171822235,google_news,DRPS first responder drone not to use facial recognition - Durham Post,https://news.google.com/rss/articles/CBMihAFBVV95cUxNQnZoMHc2dDFrc0U5ZEhvT3V4MTB1OEhydDZtM09BckV0b1JIMU5jYTBqd1oyVFVxTnU0RWlmQi1xNF9VUWlKd0NkaGRXR01YbmM1YTRrNXRGUm5KZjM3VVFXNXdPX2N3eTNqQzhoREx6eUxtZ3pHbVVJNWZyTDhYVVRpSlQ?oc=5,news.google.com/rss/articles/cbmihafbvv95cuxnqnzomhc2ddfrc0u5zehvt3v4mtb1oehyddztm09bckv0b1jimu5jytbqd1oyvfvxtnu0rwlmqi1xnf9vuwlkd0nkagrxr01ybmm1ytrrnxrgum5kzjm3vvfxnxdpx2n3etnqqzhorex6euxtz3phbvvjnwzytdhyvvrpslq,null,Durham Post,2026-02-18 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_12,run_202603171822235,google_news,DRPS to use drones as first responders in certain emergency calls - Durham Radio News,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5OcEdTOHl5SFp0LUtPdTdfV3EtNlJCeWtrV1hNQ3QyaU81NWlUTENaXzN5SGhWbDRkbll3WnkxTklGa3ZXdHZReF8yYlpOdzNpcjVDaFIzNVpXems?oc=5,news.google.com/rss/articles/cbmiw0fvx3lxte5ocedtohl5sfp0lutpdtdfv3etnljcewtrv1hnq3qyau81nwlutenaxzn5sghwbdrkbll3wnkxtklga3zxdhzref8yylpodznpcjvdafiznvpxems,null,Durham Radio News,2026-02-17 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_13,run_202603171822235,google_news,Durham police launch drone pilot project - Quinte News,https://news.google.com/rss/articles/CBMihgFBVV95cUxNNS1ZdmlwcWp3VU5TckswRmhWNGpXYlJvT0phLVdfRUpaRU5ubHVWb0NsOHdEZ19aYlkyOXVFanUxaTVNV2NiVzVVZVRzbXpackcyZjhPWjVXYVpOUjh2OFFmZFBTcUdVNXdpWFNaZl9wVWVTazVLUkc4M1dFVDlsV1U3c0RnQQ?oc=5,news.google.com/rss/articles/cbmihgfbvv95cuxnns1zdmlwcwp3vu5tckswrmhwngpxyljvt0phlvdfruparu5ubhvwb0nsohdez19aylkyoxvfanuxatvnv2nivzvvzvrzbxpackcyzjhpwjvxyvpoujh2offmzfbtcudvnxdpwfnazl9wvwvtazvlukc4m1dfvdlsv1u3c0rnqq,null,Quinte News,2026-02-17 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_14,run_202603171822235,google_news,India’s AI summit showcases cutting-edge tech amid robot controversy - AA.com.tr,https://news.google.com/rss/articles/CBMitAFBVV95cUxQaGZRMWVRRmlXeUlBTDkxdEtiSWxEanhtUDJ4dnFJdTdZN2dtX3JrNGdaM3J6MzJzUW9uUkRxdkpfQ2Z2a202N3FxYkhFaTNJYVA2U3FRQ3o4MnAzRS1ldDJlUkFTZGdiT3VhSEtuZ2Rlc215M2xlcFkyNW5aLUlFcGZ0S0ZKRlVRdE1ZQW8yVGxhNkEwbXJaajJ1anpQSVVFaXk3YVBLMmMzamVoSGt1WElaeDM?oc=5,news.google.com/rss/articles/cbmitafbvv95cuxqagzrmwvrrmlxeulbtdkxdetiswxeanhtudj4dnfjdtdzn2dtx3jrngdam3j6mzjzuw9uukrxdkpfq2z2a202n3fxykhfatnjyva2u3frq3o4mnazrs1lddjlukftzgdit3vhsetuz2rlc215m2xlcfkynw5alulfcgz0s0zkrlvrde1zqw8yvgxhnkewbxjaajj1anpqsvvfaxk3yvblmmmzamvosgt1welaedm,null,AA.com.tr,2026-02-18 08:00:00+00,null,2026-03-17 18:22:27.087+00,false,null
article_1773771747087_10,run_202603171822235,google_news,Level 5 - The Giant Black Tower Walkthrough - Shadow Labyrinth Guide - IGN,https://news.google.com/rss/articles/CBMijwFBVV95cUxNOWlnNjY5QXlvSHh5bGUxbUZqQ0prZGczU0FaQmZSNUNfN0xvcUx6TTM3YmNma3o0TTVvMDVfV1ptUEZVUUxBdExiZWxEZTJLMzN0QldEaVNpQmJQRnBqUEtNSGxQejU0NjV3UTE2QjNGNWFuaGJhdWxNdUE2RWlfdXVfNmJZNGdkbk14dFhSSQ?oc=5,news.google.com/rss/articles/cbmijwfbvv95cuxnowlnnjy5qxlvshh5bguxbuzqq0przgczu0faqmzsnunfn0xvcux6ttm3ymnma3o0ttvvmdvfv1ptuezvuuxbdexizwxeztjlmzn0qldeavnpqmjqrnbquetnsgxqeju0njv3ute2qjngnwfuagjhdwxndue2rwlfdxvfnmjzngdkbk14dfhssq,null,IGN,2026-02-16 08:00:00+00,https://www.ign.com/wikis/shadow-labyrinth/Level_5_-_The_Giant_Black_Tower_Walkthrough,2026-03-17 18:22:27.087+00,false,null
article_1773771986925_6,run_202603171826227,google_news,Plan for Edinburgh police drone team - Rayo,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOUmdMdHhkb2hMbXFyeVZzblRvZVgxR1pRbGFYc0ZLRmpXTU5tSFVXNzhTYXE5SkJFTUhka010Z3M0M004LUFJN09qTmNBd3AyQ0FlRGdzZi1rNFJmaDVHNlNXWFNtTDlhNzk2UWNqUExlOXVuaDFiSGt1Nk5DcmVBSnNIVlNyYVho?oc=5,news.google.com/rss/articles/cbmiiafbvv95cuxoumdmdhhkb2hmbxfyevzzblrvzvgxr1prbgfyc0zlrmpxtu5tsfvxnzhtyxe5skjftuhka010z3m0m004lufjn09qtmnbd3ayq0flrgdzzi1rnfjmadvhnlnxwfnttdlhnzk2uwnquexloxvuadfisgt1nk5dcmvbsnnivlnyyvho,null,Rayo,2026-02-17 08:00:00+00,https://www.hellorayo.co.uk/forth/local/news/plan-for-edinburgh-police-drone-team,2026-03-17 18:26:26.925+00,false,null
