id,name,dealer_type,priority,address,city,state,country,country_code,continent,phone,email,website,latitude,longitude,linkedin_url,linkedin_scanned_at,notes,created_at,updated_at
2584,PT. Datascrip,Enterprise Dealer,high,"Jl. Selaparang Blok B-15 Kav. 9, Kompleks Kemayoran, Jakarta Pusat 10610",Central Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6221 26648999 +6221 6544515,info@datascrip.co.id,https://www.datascrip.com,-6.922497,107.612014,https://www.linkedin.com/company/datascrip-pt,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2585,PT SPARK SPACE INDONESIA,Enterprise Dealer,high,"Rukan Arjuna Niaga, Jl. Arjuna Utara No.1B Lantai 4, RT.6/RW.2, Duri Kepa, Kebonjeruk, West Jakarta City, Jakarta 11510",Jakarta,Jakarta Raya,Indonesia,ID,Asia,+86 13811982229  +62 812 2880 0063,sales@sparkroboticsid.com,https://sparkroboticsid.com/,-6.185,106.781819,https://www.linkedin.com/company/sparkroboticsid,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2586,PT. Chanos Solusi Integrasi,Enterprise Dealer,high,"Komplek Golden Plaza Blok E38 Jl. RS Fatmawati 15. Kel. Gandaria Selatan Kec. Cilandak, Kota Adm. Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420",South Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6282 122253531,sales@chanos.co.id,https://www.chanos.co.id,-6.277466,106.796642,,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2587,PT TRIBUANA SOLUSI INOVASI TEKNOLOGI,Enterprise Dealer,high,"WTC Mangga Dua, Jl. Mangga Dua Raya No.8 Lantai-11, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",North Jakarta,Jakarta Raya,Indonesia,ID,Asia,+62 819-1924-8889,dji@tsit.co.id,https://www.tsit.co.id/,-6.133778,106.831001,https://www.linkedin.com/company/tsit-dji,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2588,PT. Carsurin UAV Solutions,Enterprise Dealer,high,"SOHO Capital, 28th Floor Jl. Letjen S. Parman Kav. 28, Grogol Petamburan, Jakarta 11470, Indonesia",West Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6221 50226868,info@carsurin.com,https://www.carsurin.com,-6.165628,106.791881,https://www.linkedin.com/company/carsurin-uav-solution,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2589,PT SURYA PRIMA ELTRINDO,Enterprise Dealer,high,"Taman Palem Lestari, Kompleks Ruko Galaxy Blok Q 1-2 Jl. Kamal Raya Outer Ring Road, Cengkareng, Jakarta Barat 11730",Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6221 5595 7594,sales@ptspe.com,https://www.suryaprimaeltrindo.com/,-6.129788,106.730821,https://www.linkedin.com/company/surya-prima-eltrindo-pt,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2590,PT. Doran Sukses Indonesia,Enterprise Dealer,high,"Jalan Lebak jaya II Tengah No. 2 Gading, Tambaksari, Surabaya, Jawa Timur 60134",Surabaya,jawa timur,Indonesia,ID,Asia,+6287 834601568,cs@dorangadget.com,https://www.dorangadget.com,-7.245666,112.775595,https://www.linkedin.com/company/doransuksesindonesia,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2591,PT NUSATRACK GLOBAL UTAMA,Enterprise Dealer,high,"Griya Ciomas Harapan Blok C No 8, Kab. Bogor, Kec. Ciomas, Bogor Jawa Barat 16610",Bogor,Jawa Barat,Indonesia,ID,Asia,85697211370,sales.nusatracks@gmail.com,https://nusatrack.id/,-6.60451,106.769966,https://www.linkedin.com/company/nusatrack-id,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2592,PT. Terra Drone Indonesia,Enterprise Dealer,high,"Jalan Letnan Jendral Suprapto 160 A Blok A 2-3, RT.1/RW.2, Cemp. Baru, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640",Central Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6222 20587966,info@terra-drone.co.id,https://www.terra-drone.co.id,-6.172921,106.859728,https://www.linkedin.com/company/terradroneid,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2593,PT. Iradat Aman Globalindo,Enterprise Dealer,high,"Jl. Asem Baris Raya Blok 2 No. 52, Lt. 3 Unit 14 Kel. Kebon Baru Kec. Tebet, Jakarta Selatan",South Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6221 83782213-15,info@iradat.co.id,https://www.iradat.co.id,-6.22865,106.846642,https://www.linkedin.com/company/pt-tritunggal-makmur-indonesia-fujishopid,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2594,PT. FujishopID (TRITUNGGAL MAKMUR INDONESIA),Enterprise Dealer,high,"Senayan Trade Center - LG Floor Number 107Jl Asia Afrika Kav 18, Gelora, Tanah Abang Jakarta Pusat - DKI Jakarta 10270",Central Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6281 8418168,stevenobed18@fujishopid.com,https://www.fujishop.id,-6.227678,106.798873,https://www.linkedin.com/company/pt-tritunggal-makmur-indonesia-fujishopid,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2595,CV KENCANA AGUNG,Enterprise Dealer,high,"Jl. Simpang Telawang No.17, Kertak Baru Ilir, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan",Banjarmasin,Kalimantan Selatan,Indonesia,ID,Asia,+62 821-5372-6379,,https://linktr.ee/kencanaagung,-2.942543,114.63217,,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2596,PT SONAR NUSANTARA UTAMA,Enterprise Dealer,high,"Kemala Square, Jl. Ciledug Raya, Cipulir, Kec. Kby. Lama, Jakarta, Daerah Khusus Ibukota Jakarta 12230",Jakarta,Jakarta Raya,Indonesia,ID,Asia,+62 811-1889-5521,marketing@sonar-nusantara.co.id,,-6.237904,106.771126,https://www.linkedin.com/company/sonar-nusantara,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2597,PT. Hidronav Tehnikatama,Enterprise Dealer,high,"Jl. Pondok Bambu Batas No.10, Pondok Bambu, Duren Sawit, Jakarta 13430, Indonesia",East Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6221 8660 1923,sales@hidronav.co.id,https://hidronav.co.id/,-6.241576,106.898171,https://www.linkedin.com/company/hidronavtehnikatama,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2598,PT. Orca Global,Enterprise Dealer,high,"Beryl Commercial 32 Summarecon Bandung, 40286",Bandung,Jawa Barat,Indonesia,ID,Asia,+6288 1080800777,support@ogsindonesia.com,https://www.ogsindonesia.com,-6.959071,107.701044,,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2599,PT. Oseanland Survei Indonesia,Enterprise Dealer,high,"Ruko Sentra Menteng Bintaro Sektor VII Blok MN No. 10, Pd Jaya, Pd Aren, Tangsel, Banten 15220",South Tangerang,Banten,Indonesia,ID,Asia,+6281 1211 7987,info@oseanland.co.id,https://www.oseanlandgroup.co.id,-6.275054,106.724866,,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2600,PT. Delta Jagat Indonesia,Enterprise Dealer,high,"Rukan Beach View Blok C No. 06 Golf Island, Pantai Indah Kapuk. Kel. Kamal Muara Kec. Penjaringan DKI Jakarta 14470",North Jakarta,Jakarta Raya,Indonesia,ID,Asia,+6281 317009992,dji@deltajagatindonesia.com,https://www.djichannel.id/,-6.091662,106.740777,,,,2026-03-21 13:37:18.329036+00,2026-03-21 14:35:44.019+00
2601,Al Ankaa,Enterprise Dealer,high,"8F43+3WG, Baghdad, Baghdad Governorate, Iraq",Baghdad,Baghdad,Iraq,IQ,Asia,+964 771 488 6741,info@al-ankaa.com,https://al-ankaa.com/,33.305222,44.45483,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.019+00
2602,Albadia for Development and Trading Investment Co LTD,Enterprise Dealer,high,"Megatech OfficeP.O. Box 7474 Amman 11118, Jordan",Amman,Al 'Asimah,Jordan,JO,Asia,info@megatech.jo,,https://megatech.jo,31.954738,35.926541,https://www.linkedin.com/company/megatech-jordan,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.019+00
2603,Advaerco Jordan,Enterprise Dealer,high,"Zahran St 196, Amman, Jordan",Amman,Al 'Asimah,Jordan,JO,Asia,+962 7 9606 5888,imad.ghwein@advaerco.com,https://advaerco.com/,31.961062,35.873812,https://www.linkedin.com/company/advaerco,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.019+00
2604,スカイシーカー,Enterprise Dealer,high,東京都千代田区神田富山町２５番地,Chiyoda Ku,Tokyo To,Japan,JP,Asia,+81 03-6260-8960,info@skyseeker.jp,https://skyseeker.jp/,35.693119,139.772888,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.019+00
2605,株式会社レイメイセキド,Enterprise Dealer,high,福岡県福岡市博多区古門戸町５番１５号,Fukuoka Shi,Fukuoka Ken,Japan,JP,Asia,092-262-2262,https://susc.jp/membership/sekidogroup/fko/contact/,https://susc.jp/membership/sekidogroup/fko/about/,33.598702,130.404092,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.019+00
2606,Tohasen Robotics株式会社,Enterprise Dealer,high,東京都八王子市石川町 2969-2,Hachioji Shi,Tokyo To,Japan,JP,Asia,+81 042-649-8360,info@tohasen-robotics.com,,35.674116,139.369351,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.019+00
2607,南榮工業株式会社,Enterprise Dealer,high,宮崎県都城市都北町５０２５番地,Miyakonojo Shi,Miyazaki Ken,Japan,JP,Asia,+81 0986-38-6262,info-drone@nan-a.co.jp,https://japandronecenter.com/,31.762607,131.099599,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.019+00
2608,合同会社北海道スカイビュー,Enterprise Dealer,high,北海道札幌市白石区栄通15丁目10-25,Sapporo Shi,Hokkaido,Japan,JP,Asia,+81 011-376-5488,info@sky-view.jp,https://sky-view.jp/,43.030517,141.423055,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.019+00
2609,株式会社市重郎建設,Enterprise Dealer,high,山形県天童市北久野本二丁目1-50,Tendo Shi,Yamagata Ken,Japan,JP,Asia,023-652-0181,info@droneplus-ijr.com,,38.373889,140.378392,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.02+00
2610,株式会社プログレス,Enterprise Dealer,high,新潟県三条市桜木町12-38,Sanjo Shi,Niigata Ken,Japan,JP,Asia,+81 0256-47-1940,contact_ngk@sekidopartners.com,https://www.sekidongk.com/,37.619259,138.948458,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.02+00
2611,株式会社矢野商店,Enterprise Dealer,high,徳島県徳島市新浜町3-56-14,Tokushima Shi,Tokushima Ken,Japan,JP,Asia,+81 088-663-2355,https://susc.jp/membership/sekidogroup/tsc/contact/,https://susc.jp/membership/sekidogroup/tsc/about/,34.047988,134.567209,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.02+00
2612,Terra Drone株式会社,Enterprise Dealer,high,東京都渋谷区渋谷２丁目１２番１９号東建インターナショナルビル３階,Shibuya Ku,Tokyo To,Japan,JP,Asia,+81 03-6419-7193,terra-hardware@terra-drone.co.jp,https://terra-drone.net/,35.658711,139.707487,https://www.linkedin.com/company/terradronecorp,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.02+00
2613,株式会社公楽開発,Enterprise Dealer,high,宮城県仙台市青葉区五橋二丁目11-1 ショーケー本館ビル7F,Sendai Shi,Miyagi Ken,Japan,JP,Asia,+81  022-224-8118,drone@ds-sendai.jp,https://ds-sendai.jp/product/industrial,38.250015,140.880392,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.02+00
2614,株式会社竹谷商事,Enterprise Dealer,high,〒545-0032 大阪府大阪市阿倍野区晴明通２−２０,Osaka Shi,Osaka Fu,Japan,JP,Asia,+ 81 06-6661-6946,info@taketani.co.jp,https://taketani.co.jp/,34.633356,135.508526,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.02+00
2615,株式会社Fujitaka,Enterprise Dealer,high,京都府京都市下京区東塩小路町６０６番地三旺京都駅前ビル７階,Kyoto Shi,Kyoto Fu,Japan,JP,Asia,+81 075-371-9900,juavac-kyoto@fujitaka.com,https://www.fujitaka.com/fdps/,34.988942,135.755942,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.02+00
2616,喜多機械産業株式会社,Enterprise Dealer,high,〒770-0044　徳島県徳島市庄町三丁目16番地,Tokushima Shi,Tokushima Ken,Japan,JP,Asia,+81 088-631-9266,,https://kitakikai.co.jp/,34.074171,134.509951,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.02+00
2617,東洋エンジニア株式会社,Enterprise Dealer,high,滋賀県大津市におの浜４丁目１番２５号,Otsu Shi,Shiga Ken,Japan,JP,Asia,+81 077-585-0100,drone-shiga@toyo-engineer.com,https://www.toyo-engineer.com/,35.003264,135.886032,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2618,株式会社フォト・オフィスオーツー,Enterprise Dealer,high,新潟県上越市大字藤野新田３３６番地１,Joetsu Shi,Niigata Ken,Japan,JP,Asia,+81 025-530-7718,photooo2@ka2.so-net.ne.jp,https://susc.jp/membership/sekidogroup/ngj/,37.155822,138.247475,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2619,株式会社いとう,Enterprise Dealer,high,長野県長野市南長池498-1,Nagano Shi,Nagano Ken,Japan,JP,Asia,+81 026-221-4300,https://www.itoh.co.jp/contact,https://www.itoh.co.jp/,36.642152,138.234092,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2620,株式会社ミラテクドローン,Enterprise Dealer,high,〒142-0063 東京都品川区荏原１丁目２０−１０,Shinagawa Ku,Tokyo To,Japan,JP,Asia,+81 03-5496-5851,,https://www.miratecdrone.co.jp/,35.619172,139.714651,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2621,ITH合同会社,Enterprise Dealer,high,青森県八戸市青葉２丁目１０−３,Hachinohe Shi,Aomori Ken,Japan,JP,Asia,+81  0178-20-9858,office@ith-jp.com,https://ith-jp.com/,40.513737,141.510191,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2622,ルーチェサーチ株式会社,Enterprise Dealer,high,広島県広島市東区二葉の里３丁目５ー７,Hiroshima Shi,Hiroshima Ken,Japan,JP,Asia,https://luce-s.net/contact/,,https://luce-s.net/,34.401683,132.475009,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2623,株式会社FLIGHTS,Enterprise Dealer,high,東京都渋谷区道玄坂1-19-12 道玄坂今井ビル6階,Shibuya Ku,Tokyo To,Japan,JP,Asia,+81 03-5860-1023,md@droneagent.jp,https://flightsinc.jp/,35.657056,139.696066,https://www.linkedin.com/company/flights-inc-japan,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2624,株式会社埼玉測機社,Enterprise Dealer,high,埼玉県さいたま市桜区西堀５丁目９番３９号,Saitama Shi,Saitama Ken,Japan,JP,Asia,+81 048-861-2111,https://www.sokkisha.net/contact/,https://www.sokkisha.net/,35.855918,139.623523,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2625,株式会社エアロテック,Enterprise Dealer,high,愛知県名古屋市熱田区神宮四丁目９番２１号,Nagoya Shi,Aichi Ken,Japan,JP,Asia,+81 052-684-7814,,https://aero-tech.jp/,35.121317,136.913603,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2626,株式会社AIRSTAGE,Enterprise Dealer,high,北海道川上郡弟子屈町泉２丁目９番１号,Kawakami Gun,Hokkaido,Japan,JP,Asia,+81-011-887-8263,service-center@rc-airstage.com,https://www.rc-airstage.com,43.478583,144.463924,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2627,株式会社佐藤商事,Enterprise Dealer,high,神奈川県川崎市中原区小杉町 1丁目403番地 武蔵小杉タワープレイス5階,Kawasaki Shi,Kanagawa Ken,Japan,JP,Asia,044-738-0622,est@ureruzo.com,https://ureruzo.com/index.htm,35.577686,139.657848,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2628,株式会社ハニービーワークス,Enterprise Dealer,high,広島県広島市西区東観音町２−１５ ロッコーマンション 1階,Hiroshima Shi,Hiroshima Ken,Japan,JP,Asia,+81 082-554-5382,https://www.hbworks.co.jp/contact/,https://www.hbworks.co.jp/,34.392711,132.440734,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2629,スカイベアー,Enterprise Dealer,high,熊本県熊本市南区銭塘町３９６番地１,Kumamoto Shi,Kumamoto Ken,Japan,JP,Asia,+81 096-247-6953,dorone@sky-bear.com,https://www.sky-bear.com/,32.735172,130.648868,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2630,株式会社ポラリスエクスポート,Enterprise Dealer,high,愛知県名古屋市中区大須４丁目１４番２６号,Nagoya Shi,Aichi Ken,Japan,JP,Asia,+81 052-243-2805,info@polaris-export.com,https://www.polaris-export.com/,35.157657,136.909019,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2631,ドローン・テクノサポート株式会社,Enterprise Dealer,high,兵庫県神戸市東灘区鴨子ケ原２丁目６番１２号,Kobe Shi,Hyogo Ken,Japan,JP,Asia,+81 0120-154-156,,https://www.dts-jpn.com/,34.732138,135.252494,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2632,株式会社セキュリティデザイン,Enterprise Dealer,high,東京都千代田区神田錦町３丁目２０ 錦町トラッドスクエア 4F,Chiyoda Ku,Tokyo To,Japan,JP,Asia,03-5280-9221,https://www.security-d.com/contact/,https://www.security-d.com/,35.69335,139.760721,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2633,株式会社ソッキテック,Enterprise Dealer,high,群馬県前橋市荒牧町２丁目４番地８,Maebashi Shi,Gumma Ken,Japan,JP,Asia,+81 027-235-1177,http://www.sokitec.co.jp/mail.html,http://www.sokitec.co.jp/,36.421873,139.056053,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2634,HELICAM株式会社,Enterprise Dealer,high,北海道札幌市北区新川1条5丁目3-1,Sapporo Shi,Hokkaido,Japan,JP,Asia,+81 011-200-9785,support@helicam.jp,https://www.helicam.jp/company/,43.098296,141.312841,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2635,株式会社NSi真岡,Enterprise Dealer,high,栃木県芳賀郡茂木町大字千本２６番地１,Haga Gun,Tochigi Ken,Japan,JP,Asia,+81 0285-81-6675,nsi_official@nsimoka.com,https://nsimoka.com/,36.557065,140.153651,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2636,楽天ドローン株式会社,Enterprise Dealer,high,東京都世田谷区玉川一丁目14番1号楽天クリムゾンハウス,Setagaya Ku,Tokyo To,Japan,JP,Asia,050-5432-0680,incb-umsd-contact@mail.rakuten.com,https://drone.rakuten.co.jp/,35.610605,139.630069,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2637,株式会社TRIPLE7,Enterprise Dealer,high,大阪府大阪市淀川区東三国 １-１６-１０,Osaka Shi,Osaka Fu,Japan,JP,Asia,03-6826-0303,drone_div@triple7.biz,https://www.triple7.biz/,34.740473,135.50142,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2638,株式会社空撮技研,Enterprise Dealer,high,香川県観音寺市大野原町萩原２３５１番地,Kanonji Shi,Kagawa Ken,Japan,JP,Asia,+81 0875-54-2600,info@multicopter.co.jp,https://www.multicopter.co.jp/,34.076157,133.678907,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2639,有限会社ヒラオカ,Enterprise Dealer,high,島根県出雲市稗原町4580-1,Izumo Shi,Shimane Ken,Japan,JP,Asia,+81 0853-48-2600,shimane.dsc@gmail.com,https://www.drone-sc.jp/,35.329396,132.786061,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2640,株式会社あおい装飾,Enterprise Dealer,high,秋田県由利本荘市石脇字田尻１番地の７０,Yurihonjo Shi,Akita Ken,Japan,JP,Asia,+81 0184-74-5028,https://www.aoi-drone.com/contact/,https://www.aoi-drone.com/,39.394831,140.028228,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2641,金井度量衡株式会社,Enterprise Dealer,high,新潟県新潟市中央区近江１丁目１番３号,Niigata Shi,Niigata Ken,Japan,JP,Asia,+81 025-283-8800,https://www.geometrix.jp/form/contact/,https://www.geometrix.jp/,37.904072,139.045542,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2642,株式会社GEOソリューションズ,Enterprise Dealer,high,兵庫県西宮市和上町１−３１,Nishinomiya Shi,Hyogo Ken,Japan,JP,Asia,+81 0798-37-1280,https://geo-sol.co.jp/contact,https://geo-sol.co.jp/,34.737998,135.339232,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.234+00
2643,株式会社旭テクノロジー,Enterprise Dealer,high,兵庫県姫路市青山西４丁目４番１号,Himeji Shi,Hyogo Ken,Japan,JP,Asia,+81 079-290-5691,https://atcl.co.jp/contact,https://atcl.co.jp/,34.842316,134.627487,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2644,株式会社快適空間FC,Enterprise Dealer,high,福岡県福岡市博多区大字下月隈５８番５,Fukuoka Shi,Fukuoka Ken,Japan,JP,Asia,+81 092-400-7006,info@kaiteki-fc.co.jp,https://www.kaiteki-fc.co.jp/,33.580721,130.466665,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2645,株式会社センシンロボティクス,Enterprise Dealer,high,東京都品川区大井１丁目２８番１号,Shinagawa Ku,Tokyo To,Japan,JP,Asia,+81 03-5488-6106,https://www.sensyn-robotics.com/contact,https://www.sensyn-robotics.com/,35.606232,139.730742,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2646,ブルーイノベーション株式会社,Enterprise Dealer,high,東京都文京区本郷５丁目３３番１０号,Bunkyo Ku,Tokyo To,Japan,JP,Asia,+81 03-6801-8781,https://www.blue-i.co.jp/contact/,https://www.blue-i.co.jp/,35.712139,139.755069,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2647,fly 株式会社,Enterprise Dealer,high,東京都目黒区目黒1-4-16 目黒Gビル 7F,Meguro Ku,Tokyo To,Japan,JP,Asia,03-6820-6390,info@teamfly.jp,https://teamfly.jp/,35.6346,139.713705,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2648,株式会社プロクルー,Enterprise Dealer,high,滋賀県長浜市田村町1281番地8,Nagahama Shi,Shiga Ken,Japan,JP,Asia,+81 0749-62-2762,https://procrobo.com/support-faq/,https://procrobo.com/,35.355996,136.280864,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2649,深空株式会社,Enterprise Dealer,high,大阪府大阪市天王寺区勝山４丁目９番１７号,Osaka Shi,Osaka Fu,Japan,JP,Asia,+81 06-4300-4250,info@shinkudrone.com,https://shinkudrone.com/,34.654641,135.526277,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2650,株式会社BEES,Enterprise Dealer,high,富山県高岡市オフィスパーク１２番地,Takaoka Shi,Toyama Ken,Japan,JP,Asia,+81 0766-62-1011,info@bees-uav.co.jp,https://www.bees-uav.co.jp/,36.671786,136.99869,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2651,"CWNT SECURITY AND NETWORK TECHNOLOGY CO., LTD.",Enterprise Dealer,high,"Borey Piphub Tmey Kombou 1.#15， str21, Tropeangkol village, Sangkat kantouk, Khan Komboul, Phnom Penh, Cambodia",Phnom Penh,Phnom Penh,Cambodia,KH,Asia,,info@cwntcambodia.com,https://cwntcambodia.com/,11.5564,104.9282,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2652,Solvit Inc.,Enterprise Dealer,high,"로얄팰리스 411호, 990 Hanam-daero, Hanam-si, Gyeonggi-do",Gyeonggi-do,Gyeonggi-do,South Korea,KR,Asia,,,https://slvt.co.kr/,37.533746,126.958785,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2653,Hanbit Drone,Enterprise Dealer,high,"155-11 Robot land-ro, Seo-gu, Incheon",Incheon-gwangyeoksi,Incheon-gwangyeoksi,South Korea,KR,Asia,322534500,,https://www.hanbitdrone.com/,37.519701,126.611009,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2654,"Helsel Co.,Ltd.",Enterprise Dealer,high,"Gyeonggi-do, Hanam-si, 한강 Deokpung-dong, Misa-daero, 520 미사2차 D동 324호 현대지식산업센터",Gyeonggi-do,Gyeonggi-do,South Korea,KR,Asia,,,https://www.helsel.co.kr/,37.558501,127.20496,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2655,"Remap Co., Ltd（리맵）",Enterprise Dealer,high,"125 Dongseo-daero, Yuseong District, Daejeon",Daejeon-gwangyeoksi,Daejeon-gwangyeoksi,South Korea,KR,Asia,070-4667-1673,remaps@remap.kr,https://remap.kr/,36.357422,127.302805,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2656,BIT Corporation,Enterprise Dealer,high,"9 Osong-ro, Deokjin-gu, Jeonju, Jeonbuk State",Jeollabuk-do,Jeollabuk-do,South Korea,KR,Asia,063-271-7089,,https://bit-drone.com/default/,35.860052,127.127311,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2657,HANCOMACADEMY INC.,Enterprise Dealer,high,"경기 성남시 분당구 대왕판교로 644번길 49, 한컴타워",Gyeonggi-do,Gyeonggi-do,South Korea,KR,Asia,010-9912-5035,onlineedu@hancomacademy.com,https://www.hancomacademy.com/aboutus/index.php#,37.400979,127.112216,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2658,"Young In Mobility Co., ltd",Enterprise Dealer,high,"14042 1st floor, Yeongin Building, 60 Anyangcheon-dong-ro, Dongan-gu, Anyang-si, Gyeonggi-do",Seoul-teukbyeolsi,Seoul-teukbyeolsi,South Korea,KR,Asia,02-6077-3600,,https://www.younginmobility.com,37.485874,127.021543,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
2659,KOSECO Ltd.,Enterprise Dealer,high,"162-31 Sinjeong-dong，Yangcheon District, Seoul",Seoul-teukbyeolsi,Seoul-teukbyeolsi,South Korea,KR,Asia,02-2645-6358,,,37.507918,126.870727,,,,2026-03-21 13:37:18.494349+00,2026-03-21 13:37:18.494349+00
2660,Corporation GAION,Enterprise Dealer,high,"경기도 안양시 동안구 시민대로 327번길 24 (관양동, 더프라임빌딩 8층)",Gyeonggi-do,Gyeonggi-do,South Korea,KR,Asia,02-2051-9595,marketing@gaion.kr,https://www.gaion.kr/,37.398321,126.966542,,,,2026-03-21 13:37:18.494349+00,2026-03-21 14:35:44.235+00
