"company_name","country","role","dock_models","dock_count","website","linkedin_url","evidence_url_1","source_type_1","evidence_url_2","source_type_2","confidence","notes"
"DJI.in.th","Thailand","Authorized Dealer","Unknown","Unknown","https://www.dji.in.th/en/","Unknown","https://www.dji.in.th/en/","Official Website","Unknown","Unknown","Medium","DJI Authorized Dealer and Service Provider. Offers consumer and some enterprise DJI products. Located near MRT/BTS in Bangkok. 1-3 hours delivery in Bangkok area. 24-hour live chat support."
"Department of Marine and Coastal Resources (DMCR)","Thailand","Government End-User","Dock 3","Unknown","https://www.dmcr.go.th/","Unknown","https://www.iucn.org/story/202602/how-southern-thailand-pioneering-community-led-marine-conservation","News Article","https://www.pattayamail.com/thailandnews/rare-dugong-courtship-filmed-in-trang-waters-signals-healthy-marine-ecosystem-538983","News Article","Medium","Uses DJI Dock 3 for dugong conservation monitoring in Trang province. Marine National Park Research Center No. 3 used drones for dugong population survey on March 10 2026 in Khao Ba Na canal area."
"KRCSHOP","Thailand","Authorized Dealer","Unknown","Unknown","http://www.krcshop.net/","Unknown","http://www.krcshop.net/main/product-detail.asp?productid=31","Official Website","Unknown","Unknown","Medium","DJI Authorized Dealer and After-sales Service Center in Nonthaburi. Over 10 years experience. Phone: 080-6026092. LINE: @KRCSHOP. Offers quick repair and genuine spare parts."
"Thai Sky Vision","Thailand","Authorized Dealer","Dock 2 AND Dock 3","Unknown","https://www.thaiskyvision.com/","https://www.facebook.com/ThaiSkyVision/","https://www.thaiskyvision.com/dji-dock-3","Official Website","https://www.facebook.com/ThaiSkyVision/","Social Media","High","Official DJI Enterprise distributor. Address: 94/14 Moo 4 Suksawat Road Phra Pradaeng District Samut Prakan. Phone: +66 88 585 2801. Provides training and after-sales service. Also offers other DJI Enterprise products including Matrice 400 and Matrice 4 Enterprise."
"ATAY Mühendislik","Turkey","Authorized Dealer","Dock 2","1","https://ataymuhendislik.com","https://tr.linkedin.com/company/atay-muhendislik","https://ataymuhendislik.com/urun/dji-dock-2/","Product Listing","https://ataymuhendislik.com","Company Website","High","Engineering and technical services; authorized distributor for DJI Enterprise products"
"Airmim","Turkey","Authorized Dealer","Dock 2 + Dock 3","2","https://airmim.com","https://tr.linkedin.com/company/airmim","https://airmim.com/urun/dji-dock-3/","Product Listing","https://airmim.com/urun/dji-dock-2/","Product Listing","High","Drone retailer; email: merhaba@airmim.com; phone: +90 (544) 355 65 02"
"DJI Store Türkiye","Turkey","Authorized Retail Store","Not confirmed","Not confirmed","https://www.djistoreturkiye.com","https://tr.linkedin.com/company/dji-store-turkiye","https://www.djistoreturkiye.com/","Company Website","https://www.djistoreturkiye.com/kurumsal/bayilerimiz","Dealer List","Medium","Authorized official Turkish retail store; primary focus on consumer products; DJI Dock status unclear"
"Drone.net.tr","Turkey","Retailer","Not directly stocked","0","https://drone.net.tr","https://tr.linkedin.com/company/dronenet","https://drone.net.tr/en/dji-drone-modelleri.html","Company Website","https://drone.net.tr","Company Website","Low","DJI product retailer; DJI Dock mentioned in context but not actively sold"
"Fotografium","Turkey","Authorized Dealer","Dock 3","1","https://fotografium.com","https://tr.linkedin.com/company/fotografium","https://fotografium.com/dji-dock-3","Product Listing","https://fotografium.com","Company Website","Medium","Photography and videography equipment retailer since 2008; serves government and private sector"
"Karacasulu Dış Tic. A.Ş.","Turkey","Distributor","Dock 2","1","https://www.karacasulu.com","https://tr.linkedin.com/company/karacasulu","https://www.karacasulu.com/dock2/","Product Listing","https://www.karacasulu.com/dji/","Company Website","High","Official DJI distributor for consumer models; also known as Karfo Karacasulu"
"Klasfoto","Turkey","Authorized Dealer","DJI Dock (all models)","Not specified","https://www.klasfoto.com.tr","https://tr.linkedin.com/company/klasfoto","https://www.klasfoto.com.tr/urun/dji-dock","Product Listing","https://www.klasfoto.com.tr/marka/dji","Company Website","High","Türkiye Yetkili Satıcısı (authorized distributor); offers same-day delivery"
"Kurumsal Drone","Turkey","Enterprise Distributor","DJI Dock (all models)","Not specified","https://kurumsaldrone.com","https://tr.linkedin.com/company/kurumsal-drone","https://kurumsaldrone.com/","Company Website","https://kurumsaldrone.com/","Company Website","High","Official DJI Turkey Enterprise representative; prominent DJI Dock distributor"
"PEM Enerji San Tic A.Ş.","Turkey","Distributor","DJI Dock (Enterprise models)","Not specified","https://pemenerji.com.tr","https://tr.linkedin.com/company/pemenerji","https://pemenerji.com.tr/","Company Website","https://pemenerji.com.tr/hakkimizda/","Company Website","High","Official DJI distributor for Enterprise Models; 20+ years in power electronics and energy sector; based in Ataşehir/İstanbul"
"Providyo","Turkey","Authorized Dealer & Service Center","DJI Dock (all models)","Not specified","https://providyo.com","https://tr.linkedin.com/company/providyo","https://providyo.com/","Company Website","https://providyo.com/","Company Website","Medium","DJI Enterprise authorized service and sales point; technical support capability"
"Syd Bilgisayar Ltd. Şti. (SYD)","Turkey","Authorized Dealer","Dock 2","1","https://www.syd.com.tr","https://tr.linkedin.com/company/syd-bilgisayar","https://www.syd.com.tr/urun/dji-dock-2","Product Listing","https://www.syd.com.tr/sayfa/dji-turkiye-distributoru","Company Website","High","Online and physical retail; distributor of Karfo Karacasulu; extensive product range"
"Zafer Güder Aviation & Space","Turkey","Authorized Dealer","Dock 2 + Dock 3","2","https://zaferguder.com.tr","https://tr.linkedin.com/company/zafer-guder-havacilik-ve-uzay-sanayi","https://zaferguder.com.tr/products/dji-dock-2","Product Listing","https://zaferguder.com.tr/products/dji-dock-3","Product Listing","High","DJI Enterprise dealer; located in Bursa; specializes in drone solutions and services"
"AERONEX FZCO","UAE","Distributor","Dock 1 Dock 2 Dock 3","Unknown","https://www.aeronex.ae/","https://www.linkedin.com/company/aeronex-fzco/","https://www.aeronex.ae/?dock-3%2F=","Company Website","https://www.flytbase.com/blog/flytbase-partners-with-aeronex-to-deliver-advanced-drone-autonomy-solutions-across-the-mena-region","Industry Article","High","Exclusive master sales platform of DJI Enterprise in Middle East and Africa. Full Dock Series support."
"Aerosmart UAV","UAE","Authorized Dealer","Dock 1 Dock 2 Dock 3","Unknown","https://www.aerosmart.ae/","https://www.linkedin.com/company/aerosmartuav","https://www.aerosmart.ae/product/dji-dock-3/","Company Website","https://store.aerosmart.ae/product/dji-dock-3","Company Website","High","Official DJI distributor based in Dubai. Office: Al Tayer Commercial Building Rolla Street Bur Dubai. Offers all dock models with associated drones."
"Airworks (Dronedubai)","UAE","Authorized Dealer","Dock 1 Dock 2","Unknown","https://www.dronedubai.ae/","N/A","https://www.dronedubai.ae/product/dji-dock-m30-dock-version/","Company Website","https://www.dronedubai.ae/dji-dock/","Company Website","Medium","Premium DJI drone store. Offers Dock 1 (M30 version) and Dock 2 products."
"DJI Store UAE","UAE","Authorized Dealer","Dock 2 Dock 3","Unknown","https://djistores.ae/","N/A","https://djistores.ae/product/dji-dock-2-m3td/","Company Website","https://djistores.ae/product/dji-dock-3-m4td-combo/","Company Website","High","Official authorized DJI seller offering Dock 2 and Dock 3 with various drone combos."
"Dubai Police","UAE","Government End-User","Dock","Unknown","https://www.dubaipolice.gov.ae/","https://www.linkedin.com/company/dubai-police/","https://dronelife.com/2022/10/17/dubai-police-introduce-drone-in-a-box-for-faster-response-to-community/","Industry Article","https://www.dji.com/newsroom/news/dubai-police-becomes-a-dji-solution-development-partner","DJI Case Study","High","DJI Solution Development Partner. Operating drone-in-a-box systems. Uses AirHub platform with DJI Dock integration. Response times as low as 1:25."
"RAK Police","UAE","Government End-User","Dock","Unknown","N/A","N/A","https://thedronecentre.ae/autonomous-drones-in-the-police-force/","Company Website","https://www.linkedin.com/pulse/autonomous-drones-police-force-the-drone-centre","LinkedIn Article","Medium","Testing DJI Dock for autonomous operations in law enforcement. Strategic deployment for city coverage."
"RC Corner","UAE","Authorized Dealer","Dock 3","Unknown","https://www.rccorner.ae/","N/A","https://www.rccorner.ae/dji-dock-3","Company Website","https://www.rccorner.ae/","Company Website","Medium","UAE Official Drones Distributor. Specifically offers DJI Dock 3."
"The Drone Centre","UAE","Authorized Dealer","Dock 1 Dock 2 Dock 3","Unknown","https://thedronecentre.ae/","https://www.linkedin.com/company/the-drone-centre/","https://thedronecentre.ae/dji-dock-2/","Company Website","https://thedronecentre.ae/first-flight-in-the-uae-dji-dock-marks-a-new-era-of-autonomous-drone-operation/","Company Website","High","Major distributor in Middle East and Africa. Offers training and comprehensive DJI Dock solutions."
"UAE Waste Management Authority","UAE","Enterprise End-User","Dock","Unknown","N/A","N/A","https://www.flytbase.com/case-studies/uae-waste-management-autonomous-drone-implementation-case-study","Case Study","N/A","N/A","Medium","Deployed autonomous drone dock solution with FlytBase software across Dubai Abu Dhabi and Sharjah locations. Scheduled and on-demand missions with AI analytics."
"VEC International","UAE","Authorized Dealer","Dock 3","Unknown","N/A","N/A","https://www.tiktok.com/@dji_in_uae/video/7588152866670431505","Social Media Post","https://www.vertiexpo.com/vec-international-fzco-vec-intl","Industry Database","Medium","Authorized DJI Enterprise distributor for UAE and Africa. WhatsApp: +971 50 599 7839. Deploys Dock 3 + FlightHub 2 systems. Founded 2022 with 150+ clients."
"XRTech Group","UAE","Authorized Dealer","Dock 2 Dock 3","Unknown","https://xrtechgroup.com/","https://www.linkedin.com/company/xr-tech-group/","https://xrtechgroup.com/product/dji-dock-2/","Company Website","https://xrtechgroup.com/dji-enterprise-drone/","Company Website","High","Pioneer in drone-in-a-box solutions since 2019. Based Dubai. DJI Enterprise authorized store."
"Advexure","USA","Authorized Distributor","Dock 1, Dock 2, Dock 3","Unknown","https://advexure.com/","https://www.linkedin.com/company/advexure/","https://advexure.com/products/dji-dock-2","Company Website","https://advexure.com/pages/why-advexure","Company Website","High","Primary DJI Authorized Distributor for North America; supplies dealers/resellers; full product range"
"Airworx Unmanned Solutions","USA","Authorized Dealer","Dock 1, Dock 2, Dock 3","Unknown","https://airworxdrone.com/","https://www.linkedin.com/company/airworx","Company Website","https://airworxdrone.com/products/dji-dock-2-with-matrice-3dt-thermal-aircraft-system","Company Website","https://airworxdrone.com/products/dji-dock-3-with-matrice-4dt-aircraft-system","Company Website","High"
"Alaska Department of Transportation","USA","Government End-User","Dock 1","Unknown","https://dot.alaska.gov/","https://www.linkedin.com/company/alaska-department-of-transportation/","https://dronedj.com/2023/04/26/alaska-dot-dji-dock-m30/","Industry Article","https://dot.alaska.gov/comm/pressbox/arch2023/PR23-0016.shtml","Government Record","High","First autonomous DJI Dock mission in USA; testing for avalanche monitoring in Juneau"
"Candrone","USA","Authorized Dealer","Dock 2, Dock 3","Unknown","https://candrone.com/","https://www.linkedin.com/company/candrone/","https://candrone.com/collections/buy-dji-dock-2-in-north-america","Company Website","https://candrone.com/blogs/news/dji-dock-2","Company Website","High","North America's Dock 2 authorized dealer; satellite locations across Canada & USA; certified by DJI Enterprise"
"DSLR Pros","USA","Authorized Dealer","Dock 2, Dock 3","Unknown","https://www.dslrpros.com/","https://www.linkedin.com/company/dslrpros/","https://www.dslrpros.com/collections/shop-dji-dock-series","Company Website","https://www.dslrpros.com/products/dslrpros-drone-as-first-responder-bundle","Company Website","High","Master distributor; DFR 2.0 program; enterprise solutions for police/SAR; energy inspection focus"
"Drone Doctor USA","USA","Authorized Dealer","Dock 1","Unknown","https://dronedoctorusa.com/","https://www.linkedin.com/company/drone-doctor-usa/","https://dronedoctorusa.com/products/dji-dock","Company Website","https://www.facebook.com/dronedoctorusa/","Social Media Post","Medium","Las Vegas, NV based; sales, service, and parts; DJI enterprise focus"
"Drone Nerds","USA","Authorized Dealer","Dock 1, Dock 2, Dock 3","Unknown","https://www.dronenerds.com/","https://www.linkedin.com/company/drone-nerds/","https://www.dronenerds.com/collections/dji-dock","Company Website","https://enterprise.dronenerds.com/blog/enteprise-operations/dji-dock-2-official-launch/","Company Website","High","Largest DJI authorized dealer in USA; warehouse in USA; ships all dock models; enterprise solutions"
"Drone Nerds Enterprise","USA","Reseller","Dock 2, Dock 3","Unknown","https://enterprise.dronenerds.com/","https://www.linkedin.com/company/drone-nerds/","https://enterprise.dronenerds.com/blog/enteprise-operations/dji-dock-2-official-launch/","Company Website","https://www.dronenerds.com/collections/dji-dock","Company Website","High","Enterprise division of Drone Nerds; blog coverage of Dock 2 launch; full product line"
"DroneDeploy","USA","Software Platform","Dock 1, Dock 2","Unknown","https://www.dronedeploy.com/","https://www.linkedin.com/company/dronedeploy/","https://dronedeploy.com/product/dock-automation","Company Website","https://help.dronedeploy.com/hc/en-us/articles/30927637908247-DJI-dock-provisioning-and-set-up","Company Website","High","Cloud-based drone data platform; DJI Dock automation integration; flight planning support"
"Dronefly","USA","Authorized Dealer","Dock 2, Dock 3","Unknown","https://www.dronefly.com/","https://www.linkedin.com/company/dronefly/","https://www.dronefly.com/collections/dji-dock-series","Company Website","https://www.dronefly.com/products/dji-dock-3","Company Website","High","Authorized dealer; 10+ years experience; serves government and enterprises; full dock product range"
"El Paso Police Department","USA","Government End-User","Dock 1, Dock 2, Dock 3","22","https://www.eppd.org/","https://www.linkedin.com/company/el-paso-police-department/","https://viewpoints.dji.com/blog/coordinated-from-above-how-el-pasos-drone-network-supports-citywide-emergency-response","DJI Case Study","https://dronedj.com/2025/08/26/texas-dji-public-safety-drone/","Industry Article","High","First citywide DJI Dock network in US; 22 docks deployed; response time reduced from 1 hour to minutes"
"Elk Grove Police Department","USA","Government End-User","Dock 1, Dock 2, Dock 3","3","https://elkgrove.gov/community-safety-programs-and-services/uas-drone-program","https://www.linkedin.com/company/elk-grove-police-department/","https://dronelife.com/2025/02/05/elk-grove-police-receive-first-faa-waiver-for-citywide-400-foot-drone-as-first-responder-operations/","Industry Article","https://www.police1.com/police-products/police-drones/calif-pd-launches-drone-as-a-first-responder-program","Industry Article","High","California; 3 docks citywide; covers 42 square miles; first FAA waiver for citywide 400-foot DFR operations; 1000+ flights"
"Enel Green Power","USA","Enterprise End-User","Dock 1","Unknown","https://www.enelgreenpower.com/","https://www.linkedin.com/company/enel-green-power/","https://raptormaps.com/blog-posts/first-ever-dji-dock-(-drone-in-a-box-)-solar-farm-inspection-conducted-in-north-america","Industry Article","https://enterprise-insights.dji.com/blog/dji-dock-solar-inspection-lessons-learned","DJI Case Study","High","First utility-scale solar inspection in North America; 181 MWdc solar site in Texas; collaborated with DJI, Raptor Maps, UVT"
"FlytBase","USA","Software Platform","Dock 1, Dock 2, Dock 3","Unknown","https://www.flytbase.com/","https://www.linkedin.com/company/flytbase/","https://www.flytbase.com/dji-dock","Company Website","https://enterprise.dji.com/ecosystem/flytbase","DJI Case Study","High","Enterprise drone autonomy platform; primary DJI Dock automation software; FlightHub 2 integration"
"Forsyth County Sheriff's Office","USA","Government End-User","Dock 1","Unknown","https://www.forsythsheriff.org/","https://www.linkedin.com/company/forsyth-county-sheriff-office/","https://dronexl.co/2024/01/24/forsyth-county-sheriffs-office-dji-dock/","Industry Article","https://dronexl.co/2024/01/20/forsyth-countys-trial-drone-in-a-dock/","Industry Article","High","North Carolina agency; early adopter; among first 5 agencies globally testing DJI Dock; can deliver AEDs and Narcan"
"Fort Wayne Police Department","USA","Government End-User","Dock 2","3","https://www.fwpd.org/","https://www.linkedin.com/company/fort-wayne-police-department/","https://dronelife.com/2025/03/13/the-future-of-drone-as-first-responder-dfr-programs-insights-from-the-national-public-safety-uas-conference/","Industry Article","https://www.police1.com/drones/dfr-in-action-fort-wayne-police-department-air-support-unit","Industry Article","Medium","Operating 3 DJI Dock 2s; 12-officer team; focus coverage on downtown area"
"GenPac Drones","USA","Authorized Dealer","Dock 2, Dock 3","Unknown","https://www.genpacdrones.com/","https://www.linkedin.com/company/genpacdrones/","https://www.genpacdrones.com/product/dji-dock-2/","Company Website","https://www.genpacdrones.com/product/dji-dock-3/","Company Website","High","Pacific Northwest distributor; enterprise focus; Fairview, OR location; utility/first responder focus"
"Gresco Unmanned Autonomous Solutions","USA","Reseller","Dock 1, Dock 2","Unknown","https://www.gresco.com/","https://www.linkedin.com/company/gresco-unmanned/","https://grescouas.com/item/FB-Enterprise_DJIDock2_3Y","Company Website","https://www.gresco.com/item/CP.EN.00000510.01","Company Website","High","USA-based UAS solutions provider; FlytBase integration; offers FlytBase licensing for DJI Dock"
"Hixon Manufacturing & Supply Co.","USA","Authorized Distributor","Dock 1, Dock 2","Unknown","https://www.hixonmfg.com/","https://www.linkedin.com/company/hixon-manufacturing--supply-co/","https://www.hixonmfg.com/home/dji-enterprise-distributor/","Company Website","https://enterprise.dji.com/find-a-dealer","DJI Case Study","High","Denver and Fort Collins locations; surveying/mapping/construction focus; direct DJI purchase"
"Las Vegas Metropolitan Police Department","USA","Government End-User","Dock 1, Dock 2, Dock 3","38","https://www.lvmpd.com/","https://www.linkedin.com/company/las-vegas-metropolitan-police-department/","https://dronedj.com/2025/08/26/las-vegas-police-drone-program/","Industry Article","https://www.police1.com/real-time-crime-center/photos-lvmpd-unveils-new-fusion-watch-center-drone-skyports","Industry Article","High","38 dock drones at 13 skyports; largest drone program in US; 10,000+ missions in 2025; remote operation from Fusion Watch Center"
"Raptor Maps","USA","Software Platform","Dock 1","Unknown","https://raptormaps.com/","https://www.linkedin.com/company/raptor-maps/","https://raptormaps.com/blog-posts/first-ever-dji-dock-(-drone-in-a-box-)-solar-farm-inspection-conducted-in-north-america","Company Website","https://enterprise.dji.com/ecosystem/raptor-maps","DJI Case Study","High","Solar asset management software partner; mission planning integration for DJI Dock; DJI ecosystem partner"
"Tecnicalis","USA","System Integrator","Dock 2, Dock 3","Unknown","https://tecnicalis.com/","https://www.linkedin.com/company/tecnicalis/","https://viewpoints.dji.com/blog/coordinated-from-above-how-el-pasos-drone-network-supports-citywide-emergency-response","DJI Case Study","https://www.prnewswire.com/news-releases/coordinated-from-above-how-el-paso-uses-dji-docks-for-citywide-emergency-response-and-more-302537653.html","Industry Article","High","El Paso FlightHub 2 On-Premises deployment partner; AWS GovCloud integration; DJI trusted technology partner"
"UVT (Uncrewed Aerial Vehicles Technologies)","USA","System Integrator","Dock 1, Dock 2, Dock 3","Unknown","https://www.uvt.us/","https://www.linkedin.com/company/uvt-robotics/","https://www.uvt.us/dji-dock-2","Company Website","https://www.uvt.us/dji-dock-3","Company Website","High","Nation's leading dock integrator; end-to-end deployment; solar farm inspection, infrastructure monitoring; solar inspection in Texas"
"Volatus Aerospace","USA","System Integrator","Dock 3","Unknown","https://volatusaerospace.com/","https://www.linkedin.com/company/volatus-aerospace/","https://volatusdrones.com/products/volatus-aerospace-sentinel-dock-v1","Company Website","https://volatusdrones.com/products/dji-dock-3-with-matrice-4d-copy","Industry Article","High","Sentinel Dock V1 product; Dock 3 with M4D/M4DT; 24/7 security/inspection/emergency response solution"
"Volatus Drones","USA","Authorized Dealer","Dock 2, Dock 3","Unknown","https://volatusdrones.com/","https://www.linkedin.com/company/volatus-drones/","https://volatusdrones.com/collections/dji-dock-3","Company Website","https://volatusdrones.com/products/dji-dock-2","Company Website","High","North America's fastest-growing distributor; end-to-end drone mission support; Sentinel Dock offering"
"Wellbots","USA","Reseller","Dock 3","Unknown","https://www.wellbots.com/","https://www.linkedin.com/company/wellbots/","https://www.wellbots.com/products/dji-dock-3","Company Website","https://www.wellbots.com/collections/dji","Company Website","Medium","E-commerce drone retailer; DJI Dock 3 available; request quote model"
