id,name,dealer_type,priority,address,city,state,country,country_code,continent,phone,email,website,latitude,longitude,linkedin_url,linkedin_scanned_at,notes,created_at,updated_at
1195,"FOTO CASANOVA, S.L.",Authorized Dealer,medium,"Vandergoten, 8. 28014, Madrid",Madrid,Madrid,Spain,ES,Europe,+34 91 434 09 80,,https://www.casanovafoto.com/,,,,,,2026-03-21 13:37:16.858284+00,2026-03-21 14:35:47.444+00
1196,Media Markt,Authorized Dealer,medium,,Alicante,Comunidad Valenciana,Spain,ES,Europe,34900205000,,,,,,,,2026-03-21 13:37:16.858284+00,2026-03-21 13:37:16.858284+00
1197,Fnac,Authorized Dealer,medium,,Alicante,Comunidad Valenciana,Spain,ES,Europe,,,,,,,,,2026-03-21 13:37:16.858284+00,2026-03-21 13:37:16.858284+00
1198,Provideo,Authorized Dealer,medium,"Avenida Tres de Mayo 77, Local 8 . Santa Cruz de Tenerife",Santa Cruz de Tenerife,Canarias,Spain,ES,Europe,+34 822 017 002,,,,,,,,2026-03-21 13:37:16.858284+00,2026-03-21 13:37:16.858284+00
1199,"FOTO K, S.A.",Authorized Dealer,medium,Ronda Universitat nº 25,Barcelona,Cataluna,Spain,ES,Europe,+34 93 302 00 65,,https://fotok.es/,,,,,,2026-03-21 13:37:16.858284+00,2026-03-21 14:35:47.444+00
1200,"PERCY GROUP CANARIAS,S.L.",Authorized Dealer,medium,Calle Bethencourt Alfonso nº 30 38002 Santa Cruz de Tenerife,Santa Cruz de Tenerife,Canarias,Spain,ES,Europe,+34 922 245847,,https://www.percyphoto.com/,,,,,,2026-03-21 13:37:16.858284+00,2026-03-21 14:35:47.444+00
1201,StockRC,Authorized Dealer,medium,"Calle Monaco 30-35 28232 las Rozas, Madrid",Madrid,Madrid,Spain,ES,Europe,+34 911 373 107,,https://stockrc.com/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1202,"FOTO CASANOVA, S.L.",Authorized Dealer,medium,"Ronda Universitat, 35,08007, Barcelona",Barcelona,Cataluna,Spain,ES,Europe,+34 93 302 73 63,,https://www.casanovafoto.com/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1203,PHOX Shops,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1204,Objectif Centrale,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1205,Connect'OI,Authorized Dealer,medium,"3 rue de la cocoteraie, SAINT ANDRE, La Réunion",La Réunion,Lot-et-Garonne,France,FR,Europe,06 92 35 49 49,theo.grandin@connectoi.re,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1206,FNAC CENTRALE D'ACHAT,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1207,Panajou,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1208,Images Photo Lyon Numérique,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1209,Digit-Photo,Authorized Dealer,medium,12 Avenue Sébastopol  57070 METZ,Metz,Moselle,France,FR,Europe,367100036,magasin@digit-photo.com,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1210,Digixo,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1211,Darty,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1212,studioSPORT,Authorized Dealer,medium,"32 bis Avenue Edouard Vaillant, 92100 Boulogne Billancourt",Île-de-France,Île-de-France,France,FR,Europe,01 46 08 48 89,,https://www.studiosport.fr/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1213,Boulanger,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,0 825 85 08 50,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1214,TRM,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1215,SCAN Shops,Authorized Dealer,medium,,Villiers-le-Sec,Val-d'Oise,France,FR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1216,VideoPlus,Authorized Dealer,medium,"21 Rue de Clichy ,93400 Saint Ouen, France",Saint-Ouen,Somme,France,FR,Europe,0 140 10 38 43,nicolas.denardi@videoplusfrance.com,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1217,Visual Impact,Authorized Dealer,medium,72/74 Boulevard de Reuilly75012 PARIS - FRANCE,Paris,Île-de-France,France,FR,Europe,0 142 22 02 05,sebastien@visualsfrance.com,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1218,Currys,Authorized Dealer,medium,,Hammersmith,Hammersmith and Fulham,United Kingdom,GB,Europe,44 344 561 0000,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1219,Argos,Authorized Dealer,medium,,Hammersmith,Hammersmith and Fulham,United Kingdom,GB,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1220,Heliguy,Authorized Dealer,medium,"Unit 9, Jupiter Court, Orion Business Park, Tyne Tunnel Trading Estate, North Shields, Tyne and Wear, NE29 7SE",Tyne and Wear,England,United Kingdom,GB,Europe,44 (0) 191 296 1024,info@heliguy.com,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1221,Creative Video Productions,Authorized Dealer,medium,,Hammersmith,Hammersmith and Fulham,United Kingdom,GB,Europe,,sales@cvp.com,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1222,Media Markt,Authorized Dealer,medium,,Veszprem,Veszprem,Hungary,HU,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1223,MediaWorld,Authorized Dealer,medium,"Centro Commerciale Milanofiori，Via Milanofiori, 29，20090 Assago MI，Italy",Milano,Lombardia,Italy,IT,Europe,39 02 5285 1111,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1224,SKY SCAFF Dawid Łysik,Authorized Dealer,medium,,Powiat łobeski,West Pomerania,Poland,PL,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1225,Media Markt,Authorized Dealer,medium,,Powiat łobeski,West Pomerania,Poland,PL,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1226,Fnac,Authorized Dealer,medium,,Calheta,Região Autónoma da Madeira,Portugal,PT,Europe,351707313435,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1227,"ISERVICES, LDA",Authorized Dealer,medium,"Av. Lusíada, Loja nº 0.516/7 1500-392 Lisboa Portugal",Lisboa,Lisboa,Portugal,PT,Europe,+351 931 403 160,,https://iservices.pt/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1228,Photosynthesis,Authorized Dealer,medium,,Prizren,Prizrenski okrug,Serbia,RS,Europe,359888024999,magazin.photosynthesis.bg,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1229,SmartWear,Authorized Dealer,medium,"Staničná 2850, 022 01 Čadca, Slovakia",Čadca,Žilinský kraj,Slovakia,SK,Europe,,,https://eshop.smartwear.sk/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1230,Mediamarkt,Authorized Dealer,medium,,Osmaniye,Osmaniye,Turkey,TR,Europe,0850 222 1 500,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1231,Ak Elektronik,Authorized Dealer,medium,Hamidiye Cad. Doğubank İş Hanı No:22 Sirkeci / Fatih / İstanbul,Fatih,İstanbul,Turkey,TR,Europe,0212 511 44 77,info@akelektronik.com.tr,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.444+00
1232,Nova,Authorized Dealer,medium,,Osmaniye,Osmaniye,Turkey,TR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1233,Klas,Authorized Dealer,medium,,Osmaniye,Osmaniye,Turkey,TR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1234,Kayalar,Authorized Dealer,medium,,Osmaniye,Osmaniye,Turkey,TR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1235,SYD,Authorized Dealer,medium,,Osmaniye,Osmaniye,Turkey,TR,Europe,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1236,SpeedyDrone,Authorized Dealer,medium,,Vancouver,British Columbia,Canada,CA,North America,,,https://speedydrone.ca/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1237,Terra Excel Drones,Authorized Dealer,medium,"10563 Kingsway NW, Edmonton, AB, T5H 4K1",Edmonton,Alberta,Canada,CA,North America,1.780.924.3525,sales.enquiries@teccorp.ca,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1238,DRONELOGICS SYSTEMS INC/CANDRO,Authorized Dealer,medium,,Arviat,Nunavut,Canada,CA,North America,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1239,DrDrone,Authorized Dealer,medium,,Dartmouth,Nova Scotia,Canada,CA,North America,,,https://drdrone.ca/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1240,photo service ltd,Authorized Dealer,medium,,Quebec City,Quebec,Canada,CA,North America,,,https://www.photoservice.ca/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1241,Staples Canada Inc.,Authorized Dealer,medium,,Toronto,Ontario,Canada,CA,North America,,,https://www.staples.ca,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1242,DRONEPOINT CANADA,Authorized Dealer,medium,,Richmond Hill,Ontario,Canada,CA,North America,,,https://dronepoint.ca/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1243,IVAN'S Camera,Authorized Dealer,medium,,Alberta,Alberta,Canada,CA,North America,,,https://ivanscamera.fotosource.com,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1244,"AMAZON.COM.CA, INC.",Authorized Dealer,medium,,Arviat,Nunavut,Canada,CA,North America,,,https://www.amazon.ca/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1245,DV SHOP INC.,Authorized Dealer,medium,,Toronto,Ontario,Canada,CA,North America,,,https://www.dvshop.ca/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.445+00
1246,Bell Arte Camera,Authorized Dealer,medium,,Vancouver,British Columbia,Canada,CA,North America,,,https://bellarte.fotosource.com/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1247,B3K Digital,Authorized Dealer,medium,,Toronto,Ontario,Canada,CA,North America,,,https://b3kdigital.com/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1248,Costco,Authorized Dealer,medium,,Arviat,Nunavut,Canada,CA,North America,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1249,Best Buy Canada,Authorized Dealer,medium,,Arviat,Nunavut,Canada,CA,North America,,,https://www.bestbuy.ca,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1250,Pixm Photo Video,Authorized Dealer,medium,,Montreal,Quebec,Canada,CA,North America,,,https://pixm.com/en/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1251,Camtec Photographique Inc,Authorized Dealer,medium,,Vancouver,British Columbia,Canada,CA,North America,,,https://www.camtecphoto.com,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1252,DON'S PHOTO SHOP LTD.,Authorized Dealer,medium,,Winnipeg,Manitoba,Canada,CA,North America,,,https://donsphoto.com,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1253,Visions Electronics,Authorized Dealer,medium,,Sachs Harbour,Northwest Territories,Canada,CA,North America,,,https://www.visions.ca,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1254,SmartDrone LTDA,Authorized Dealer,medium,San Jose Costa rica Heredia 200 mtrs sureste del Walmart 200 mtrs sur a mano derecha,San José,Provincia de San José,Costa Rica,CR,North America,,,https://smartdrone.co.cr/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1255,Equipos de Vuelo Inteligente EVI Sociedad Anónima,Authorized Dealer,medium,,Escazú,Provincia de San José,Costa Rica,CR,North America,,,https://djistore.cr/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1256,Costco,Authorized Dealer,medium,,Trancoso,Zacatecas,Mexico,MX,North America,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1257,Amazon MEXICO,Authorized Dealer,medium,,Trancoso,Zacatecas,Mexico,MX,North America,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1258,Mercado Libre,Authorized Dealer,medium,,Trancoso,Zacatecas,Mexico,MX,North America,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1259,Liverpool,Authorized Dealer,medium,,Trancoso,Zacatecas,Mexico,MX,North America,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1260,HELIBOSS SA DE CV,Authorized Dealer,medium,,Trancoso,Zacatecas,Mexico,MX,North America,442 277 4308,ventasweb@djistoremexico.com,https://www.djistoremexico.com/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1261,"Inversiones y Turismo, S.A. de C.V.",Authorized Dealer,medium,"Avenida Masferrer Sur, Colonia Campestre #7, Contiguo a Tanque de ANDA, San Salvador,",San Salvador,San Salvador,El Salvador,SV,North America,,,https://latitude-store.com/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1262,Drone Shop Perth,Authorized Dealer,medium,,Western Australia,Western Australia,Australia,AU,Oceania,,,https://droneshopperth.com.au/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1263,AMAZON AU,Authorized Dealer,medium,,TANGNEY,Western Australia,Australia,AU,Oceania,,,https://www.amazon.com.au/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1264,JB HI-FI,Authorized Dealer,medium,,TANGNEY,Western Australia,Australia,AU,Oceania,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1265,Camera Electronic,Authorized Dealer,medium,,Western Australia,Western Australia,Australia,AU,Oceania,,,https://www.cameraelectronic.com.au/?srsltid=AfmBOoo_BL4VIrBgI-UMBptJ4TxkH45Y9grpuh4YNfWv4Nk3BlJjM64a,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1266,digiDirect,Authorized Dealer,medium,,SYDNEY STREETS,New South Wales,Australia,AU,Oceania,,,https://www.digidirect.com.au/?srsltid=AfmBOoq5MhAvabGO5PiQYQDh1YrwgWJ0EY7_Yn5beSl1bVUVDJEUubU8,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1267,Camzilla,Authorized Dealer,medium,,SYDNEY STREETS,New South Wales,Australia,AU,Oceania,,,https://www.camzilla.com.au/?gad_source=1&gad_campaignid=20946776799&gbraid=0AAAAAD86Hh5jHdBRhY3svoPoRxN0DR5LD&gclid=CjwKCAjw04HIBhB8EiwA8jGNbaTEx30HNgFSWLfZ2f8Y9qivXwv9Xt5Hk_OJB7_G_ncGxM5DDZkY-BoC2fMQAvD_BwE,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1268,JB HIFI NZ,Authorized Dealer,medium,"Level 1, 7 Link Drive, Wairau Valley, Auckland 0627",Auckland,Auckland,New Zealand,NZ,Oceania,+64-9-815 4610,Commercial@jbhifi.co.nz,https://www.jbhifi.co.nz/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1269,DRONE DEPOT,Authorized Dealer,medium,"2/177 Parnell Rd, Parnell, Auckland 1052",Auckland,Auckland,New Zealand,NZ,Oceania,09 216 7432,sales@dronedepot.co.nz,https://www.dronedepot.co.nz/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1270,THEODIST LIMITED,Authorized Dealer,medium,,Port Moresby,National Capital District (Port Moresby),Papua New Guinea,PG,Oceania,,,https://www.theodist.com,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1271,Mercado Libre,Authorized Dealer,medium,,Buenos Aires,Buenos Aires,Argentina,AR,South America,,,https://tienda.mercadolibre.com.ar/dji#origin=search_intervention&tracking_id=1558d64c-5592-47c3-9398-dc094449dbb2,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1272,RC ONLINE S.R.L.,Authorized Dealer,medium,"Armenia 1539, C1414DKG Cdad. Autónoma de Buenos Aires",Buenos Aires,Ciudad Autonoma de Buenos Aires,Argentina,AR,South America,+5491127771687,dji@djistore.com.ar,https://djistore.com.ar/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1273,DRONER LTDA,Authorized Dealer,medium,"R. Mal. Deodoro, 857 - Centro, Curitiba - PR, 80060-010",Curitiba,Parana,Brazil,BR,South America,(41) 99929-6682,,https://droner.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1274,Fast Shop - Iguatemi SP,Authorized Dealer,medium,"Av. Brig. Faria Lima, 2232 - Jardim Paulistano, São Paulo - SP",São Paulo,Sao Paulo,Brazil,BR,South America,,,https://site.fastshop.com.br/,-23.576887,-46.688197,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1275,Modelismobh Assistencia Tecnica LTDA,Authorized Dealer,medium,"Rua Boaventura, 1836 - Loja 10 , Loja 10, Belo Horizonte - MG",Belo Horizonte,Minas Gerais,Brazil,BR,South America,(31) 2520-7002,,https://www.modelismobh.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1276,Miranda Computacao e Comercio LTDA,Authorized Dealer,medium,"AV BERNARDO VIEIRA, 3775 , SHOPPING MIDWAY MALL – PISO 1, Natal - RN",Natal,Rio Grande do Norte,Brazil,BR,South America,(84) 2010-1010,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1277,PREMIER DRONES COMERCIO E IMPORTACAO LTDA,Authorized Dealer,medium,"R. Comendador Tórlogo Dauntre, 74 - Cambuí, Campinas - SP, 13025-270",Campinas,Sao Paulo,Brazil,BR,South America,55 19 97122070,,https://www.premierdrones.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1278,Fly Tech Fly Serv. Com. & Fabricacao de Aeromodelitos LTDA,Authorized Dealer,medium,"AV GENTIL BITTENCOURT,1096 - LOJA 13 NAZARE BELEM - PA",Belém,Para,Brazil,BR,South America,(91) 99133-5841,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1279,Nw Drones Comercio e Manutencao de Drones LTDA,Authorized Dealer,medium,"Rua da Gloria, 72 - 8 Andar",Curitiba,Parana,Brazil,BR,South America,0800-148-2000,,https://www.nwdrones.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1280,Drone Place,Authorized Dealer,medium,"RUA SANTO ANTONIO,1460 - SALA 501, Barreiros - São José, SC",São José,Santa Catarina,Brazil,BR,South America,(48) 3375-9020,,https://www.droneplace.com.br/,-27.583912,-48.61328,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1281,Flypro Solucoes em Drones LTDA,Authorized Dealer,medium,"AL TERRACOTA,185 - CONJ 205 - BAIRRO CERAMICA - CEP 09531-190 - SAO CAETANO DO SUL / SP",São Paulo,Sao Paulo,Brazil,BR,South America,1123769990,,https://www.flypro.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1282,Q.I MAGAZINE ELETRONICOS LTDA(Quality),Authorized Dealer,medium,"R. Santa Ifigênia, 247 - Santa Ifigênia, São Paulo - SP, 01207-001",São Paulo,Sao Paulo,Brazil,BR,South America,11955550858,Qimagazine@outlook.com,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1283,Ferrari Imagem Levandoski Imagem Comercio de Eletronicos LTDA,Authorized Dealer,medium,SIA TRECHO 7 N 100 CONJUNTO D LOJA 25 -  BRASILA-DF,Brasília,Distrito Federal,Brazil,BR,South America,61 98238-0920,,https://nasserfotoevideo.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1284,Mega Drones Comercio e Servicos LTDA,Authorized Dealer,medium,"Rua santa Ifigência 480 LJ22 , LJ 22",São Paulo,Sao Paulo,Brazil,BR,South America,(11)3222-9869,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1285,America Drones e Tecnologia LTDA,Authorized Dealer,medium,"Rua Marechal Deodoro, 1519, Curitiba - PR",Curitiba,Parana,Brazil,BR,South America,(41)3079-4722,,https://americadrones.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1286,WorldView,Authorized Dealer,medium,"Av. Ipiranga, 1107 - República",São Paulo,Sao Paulo,Brazil,BR,South America,(11) 99287-5676,,https://www.worldview.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1287,Bh Drone Filmagem e Comercio LTDA,Authorized Dealer,medium,"Rua Dener Cunha Peixoto, 11 - Sala 702 - Buritis",Belo Horizonte,Minas Gerais,Brazil,BR,South America,(31) 99164-0502,,https://www.bhdronefilmagens.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1288,FORCEDRONES LTDA,Authorized Dealer,medium,"R. Antônio Marcondes Viêira, 300 - Jardim Ana Emilia, Taubaté - SP, 12070-310",Taubaté,Sao Paulo,Brazil,BR,South America,(12) 98153-2330,contato@forcedrones.com.br,https://www.forcedrones.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1289,NL COMERCIO VIDEO E INFORMATICA LTDA,Authorized Dealer,medium,"TR TR SIA/SUL TRECHO 07 NUMERO 100 SCE CONJUNTO D BOX,01 , ZONA INDUSTRIAL(GUARA), BRASILIA / DF",Brasília,Distrito Federal,Brazil,BR,South America,61 98187-1104,,https://nlfotoevideo.com.br/,-15.796533,-47.950288,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1290,Drone Air Comercio e Servicos Tecnologicos LTDA,Authorized Dealer,medium,"Avenica Governador Flávio Ribeiro Coutinho, 205 Sala 603, Manaíra, 58037-000, João Pessoa, PARAÌBA",João Pessoa,Paraiba,Brazil,BR,South America,(83)3142-1718,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1291,Wm Solucoes em Tecnologia LTDA,Authorized Dealer,medium,"Av Julio Renner, 3000 sala 1 bairro São Paulo, Montenegro/RS  92519-524",Montenegro,Rio Grande do Sul,Brazil,BR,South America,51 99419-9039,,https://wddrones.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1292,Sp Smartdrones Comercio e Manutencao de Drones e Telefonia LTDA,Authorized Dealer,medium,"R STA IFIGENIA,198 - BOX 2 B SANTA EFIGNIA SAO PAULO / SP",São Paulo,Sao Paulo,Brazil,BR,South America,11958752190,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1293,Nagem,Authorized Dealer,medium,,Recife,Pernambuco,Brazil,BR,South America,,,https://www.nagem.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1294,Jer Drones LTDA,Authorized Dealer,medium,"AV COPACABANA,325 - Loja 1 DEZOITO DO FORTE EMPRESARIAL/ALPHAVILLE BARUERI / SP 06472-001",Barueri,Sao Paulo,Brazil,BR,South America,,,https://www.jerdrones.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1295,Droneland Brasil Importados Blumenau Limitada,Authorized Dealer,medium,"Rua  Antonio Treis, 607 - SALA 303 - Bairro VORSTADT, Blumenau, SC - 89015-400",Blumenau,Santa Catarina,Brazil,BR,South America,(47)99674-9102,,https://dronelandbrasil.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1296,Foto Nascimento Antonio Rodrigues & Cia Ltda,Authorized Dealer,medium,"Shopping Grande Circular - Av. Autaz Mirim, 6100, Manaus - AM",Manaus,Amazonas,Brazil,BR,South America,(92) 3215-9090,,https://www.fotonascimento.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1297,Havan S.a,Authorized Dealer,medium,"Rod. Antônio Heil, 200 - Centro 2, Brusque - SC, 88353-100",Brusque,Santa Catarina,Brazil,BR,South America,(47) 3251-5110,sac@havan.com.br,https://www.havan.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1298,T-FLY DRONES LTDA,Authorized Dealer,medium,"Av. Cula Mangabeira, 354 - Loja 01 - Candida Camara, Montes Claros - MG, 39401-696",São Paulo,Sao Paulo,Brazil,BR,South America,(38) 98864-8553,tflydrones@gmail.com,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1299,W A DIGITAL ELETRONICOS LTDA(Monalisa),Authorized Dealer,medium,"Feira dos Importados - SIA- Trecho 07 Conjunto A loja 003, Brasília, Brazil",Brasília,Distrito Federal,Brazil,BR,South America,61 98145-5088,monalisadf@gmail.com.br,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1300,Contabilista Suprimentos para Escritório SA,Authorized Dealer,medium,"Rua José Batista dos Santos , 2951 - CIC - CURITIBA-PR",Curitiba,Parana,Brazil,BR,South America,(41) 3330-8000,,https://www.contabilista.com.br/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
1301,Mercado Libre,Authorized Dealer,medium,,Villa Alemana,Valparaiso,Chile,CL,South America,,,,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 13:37:17.120928+00
1302,GeoDigital Colombia,Authorized Dealer,medium,,Cali,Valle Del Cauca,Colombia,CO,South America,,,https://www.geodigital.com.co/,,,,,,2026-03-21 13:37:17.120928+00,2026-03-21 14:35:47.612+00
